Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
BARON DE LEY,"113,00",pujada,"+0,89%","1,00","18.530,50","471,59","19,26","0,00%",16:50
BAYER,"118,25",baixada,"-0,55%","-0,65","28.096,80","97.414,45","0,00","0,00%",12:21
BBVA,"7,19",baixada,"-1,75%","-0,13","76.233.421,97","47.955,44","11,52","3,41%",17:02
BIOSEARCH,"0,48",baixada,"-1,04%","-0,01","10.614,61","27,41","0,00","0,00%",16:53
BME,"28,460",pujada,"+0,28%","0,080","2.087.479,94","2.380,95","15,28","6,23%",17:00
CAIXABANK,"3,83",baixada,"-0,67%","-0,03","35.337.397,91","22.849,09","13,84","3,48%",17:00
CELLNEX TELECOM,"20,78",pujada,"+0,14%","0,03","8.871.975,57","4.830,60","68,95","0,49%",17:01
CEMENTOS PORTLAND,"5,97",pujada,"+0,00%","0,00","0,00","305,54","0,00","0,00%",23/02
CIE AUTOMOTIVE,"24,18",baixada,"-0,08%","-0,02","950.306,84","3.117,93","14,38","2,14%",16:58
CLEOP,"1,15",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",20/10
CLINICA BAVIERA,"8,35",baixada,"-1,80%","-0,15","2.147,00","133,72","23,00","2,38%",20/10
CODERE,"0,36",baixada,"-2,70%","-0,01","85.303,74","917,49","0,00","0,00%",16:52
COEMAC,"0,39",pujada,"+0,00%","0,00","15.950,40","75,05","59,43","0,00%",13:56
DEOLEO SA,"0,20",baixada,"-4,76%","-0,01","357.724,23","236,71","93,33","0,00%",16:57
DIA,"4,37",baixada,"-1,20%","-0,05","10.297.545,64","2.702,08","10,42","4,80%",17:00
DOGI INTL FABRICS,"3,70",pujada,"+1,09%","0,04","39.395,63","262,82","0,00","0,00%",16:41
DURO FELGUERA,"0,50",pujada,"+0,00%","0,00","78.038,41","80,00","51,00","4,31%",16:58
EBRO FOODS,"20,81",pujada,"+0,02%","0,01","2.635.448,99","3.202,71","17,07","3,29%",16:59
EDREAMS ODIGEO REG,"2,53",baixada,"-1,33%","-0,03","259.929,27","272,61","8,19","0,00%",16:42
ELECNOR,"12,09",baixada,"-0,49%","-0,06","26.267,96","1.051,83","11,22","2,34%",16:51
ENAGAS,"24,12",pujada,"+0,04%","0,01","7.318.288,95","5.755,88","12,38","6,00%",17:00
ENCE,"4,785",pujada,"+1,16%","0,055","3.419.330,67","1.191,96","14,17","3,34%",16:59
ENDESA,"19,16",baixada,"-0,31%","-0,06","11.941.848,57","20.280,40","15,82","6,70%",17:00
ENEL GREEN POWER,"1,93",pujada,"+0,00%","0,00","86.618,27","9.655,00","23,54","1,59%",1/04
ERCROS,"2,55",pujada,"+0,35%","0,01","693.921,09","281,33","7,02","0,00%",16:59
EUROPAC,"8,14",pujada,"+2,26%","0,18","943.191,30","777,68","12,71","3,75%",16:59
EUSKALTEL,"7,37",pujada,"+0,07%","0,01","1.126.814,07","1.317,15","19,15","4,47%",17:00
FAES FARMA,"2,890",pujada,"+0,52%","0,015","729.117,23","738,13","17,21","0,94%",17:00
FCC,"8,42",pujada,"+3,72%","0,30","182.510,99","3.125,31","17,61","0,00%",16:55
FERGO AISA,"0,017",pujada,"+0,00%","0,000","0,00","13,16","0,00","0,00%",28/01
FERROCARRILES,"34,18",baixada,"-0,73%","-0,25","286.764,99","1.172,40","25,97","1,70%",16:57
FERROVIAL,"18,11",baixada,"-1,82%","-0,34","23.998.447,50","13.370,52","33,90","3,17%",17:01
FERSA ENERGIAS,"0,46",baixada,"-1,08%","-0,01","27.799,55","64,40","91,57","0,00%",16:56
FLUIDRA,"8,59",baixada,"-0,69%","-0,06","857.661,98","965,23","26,29","1,70%",17:00
FUNESPANA,"7,42",pujada,"+0,13%","0,01","7.420,00","135,77","0,00","0,00%",16:40
GAM,"1,35",pujada,"+0,00%","0,00","16.884,21","43,61","0,00","0,00%",16:36
GAMESA,"11,12",baixada,"-1,42%","-0,16","40.299.197,25","7.530,04","13,19","1,28%",17:00
GAS NATURAL,"18,47",pujada,"+0,30%","0,06","10.200.259,97","18.482,73","14,46","5,33%",17:00
GESTAMP AUTOM,"5,32",pujada,"+0,38%","0,02","1.402.955,00","3.062,89","12,89","2,26%",16:57
GLOBAL DOMINION,"4,36",pujada,"+1,78%","0,08","843.909,07","741,38","24,20","0,00%",16:57
GR.EMPRES.SAN JOSE,"3,05",pujada,"+2,01%","0,06","245.913,53","197,03","0,00","0,00%",16:55
GRIFOLS,"24,23",baixada,"-0,35%","-0,09","4.139.322,97","10.282,51","24,20","1,46%",16:57
GRUPO CATALANA OCC,"34,52",baixada,"-1,20%","-0,42","984.403,65","4.147,20","12,41","2,23%",17:00
GRUPO EZENTIS SA,"0,58",pujada,"+1,22%","0,01","140.923,24","139,36","27,02","0,00%",15:58
GRUPO PRISA,"2,77",baixada,"-6,73%","-0,20","425.448,13","220,12","6,24","0,00%",17:00
GRUPO TAVEX S.A,"0,238",pujada,"+0,00%","0,000","3.352,77","18,56","0,00","0,00%",6/02
HISPANIA ACTIVOS,"14,06",baixada,"-0,88%","-0,13","2.703.549,50","1.532,74","21,16","3,38%",17:01
IAG (IBERIA),"7,36",baixada,"-0,20%","-0,02","9.132.482,66","15.709,46","7,10","3,80%",17:00
IBERDROLA,"6,75",pujada,"+0,79%","0,05","29.256.824,09","42.636,91","15,54","4,87%",17:03
IBERPAPEL GESTION,"26,91",baixada,"-2,15%","-0,59","15.233,02","294,14","14,71","2,38%",16:26
INDITEX,"30,96",baixada,"-0,11%","-0,04","26.372.923,34","96.429,21","28,35","2,37%",17:02
INDRA,"13,49",pujada,"+1,54%","0,21","4.903.464,60","2.376,00","19,41","0,00%",17:00
INM. COLONIAL,"7,67",baixada,"-0,47%","-0,04","7.141.207,54","3.007,11","34,69","2,38%",17:00
INMO DEL SUR,"10,70",baixada,"-0,83%","-0,09","71.443,82","181,60","0,00","0,00%",16:50
INYPSA,"0,165",baixada,"-2,94%","-0,005","108.456,24","61,10","0,00","0,00%",16:32
LABORATORIOS FARMA,"15,43",pujada,"+0,59%","0,09","25.107,32","760,00","42,89","1,03%",16:34
LAR ESPANA,"8,16",pujada,"+0,02%","0,00","417.510,13","755,26","29,43","4,89%",16:59
LIBERBANK,"0,72",pujada,"+3,28%","0,02","865.163,25","680,51","7,52","0,00%",16:49
LINGOTES,"15,51",pujada,"+0,03%","0,01","100.878,33","154,90","0,00","0,00%",16:55
LOGISTA,"20,09",pujada,"+0,50%","0,10","835.141,99","2.666,95","15,63","4,77%",16:59
MEDIASET,"9,062",baixada,"-3,24%","-0,303","4.947.343,67","3.075,24","16,41","5,81%",17:00
MELIA HOTELS INTL,"11,70",baixada,"-0,30%","-0,04","3.430.513,27","2.687,49","23,53","1,20%",17:00
MERLIN PROP.,"10,88",pujada,"+0,46%","0,05","5.404.204,10","5.097,01","19,17","3,96%",17:00
MIQUEL Y COSTAS,"29,94",baixada,"-0,20%","-0,06","182.105,20","617,85","17,27","1,60%",16:35
NATRA,"0,40",baixada,"-1,23%","-0,01","20.830,26","19,47","2,11","0,00%",16:58
NATURHOUSE HEALTH,"4,29",baixada,"-1,15%","-0,05","17.659,05","260,52","11,50","7,76%",16:52
NEINOR HOMES,"17,06",baixada,"-1,59%","-0,28","1.457.280,85","1.347,04","0,00","0,00%",16:59
NH HOTELES,"5,250",pujada,"+0,29%","0,015","2.251.540,50","1.828,42","43,55","0,90%",17:00
NICOLAS CORREA,"2,64",pujada,"+1,93%","0,05","41.132,45","31,72","0,00","0,00%",16:48
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",20/10
OHL,"5,17",pujada,"+4,22%","0,21","25.426.415,29","1.531,14","9,87","2,70%",17:01
ORYZON GENOMICS,"1,98",pujada,"+4,05%","0,08","186.816,40","65,93","0,00","0,00%",16:48
PARQUES REUNIDOS,"13,25",pujada,"+0,00%","0,00","165.193,78","1.067,01","19,22","1,91%",17:00
PESCANOVA,"1,30",pujada,"+7,00%","0,09","3.309.451,63","37,88","2,32","8,69%",17:00
PHARMA MAR R,"3,09",baixada,"-0,32%","-0,01","701.410,80","685,76","0,00","0,00%",17:00
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,99",pujada,"+0,91%","0,09","1.473,12","173,30","14,24","2,66%",13:25
PROSEGUR,"6,44",baixada,"-0,16%","-0,01","806.980,90","3.974,28","24,30","1,76%",17:00
QUABIT INMOBIL.,"1,53",baixada,"-1,29%","-0,02","227.104,26","119,24","0,00","0,00%",16:49
REALIA BUSINESS,"1,06",baixada,"-0,47%","-0,01","117.573,06","680,27","42,78","0,00%",16:50
REE,"18,21",pujada,"+0,30%","0,06","7.026.485,98","9.853,07","14,72","5,03%",17:01
RENO DE MEDICI,"0,593",baixada,"-1,00%","-0,006","52.935,01","223,12","12,19","0,00%",14:53
RENTA 4 SERVICIOS,"5,90",baixada,"-0,51%","-0,03","55.178,57","240,09","19,61","1,54%",16:37
RENTA CORPORACION,"2,535",baixada,"-3,24%","-0,085","402.016,80","83,70","0,00","0,00%",16:49
REPSOL,"15,32",pujada,"+0,20%","0,03","24.648.334,28","23.414,98","11,03","5,18%",16:59
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",20/10
RIOJANAS,"5,30",pujada,"+0,19%","0,01","508,36","26,73","0,00","0,00%",13:09
Reig Jofre,"2,60",baixada,"-0,04%","-0,00","5.141,40","166,80","23,74","1,26%",14:25
SABADELL,"1,60",baixada,"-1,54%","-0,03","19.543.267,44","9.002,69","12,01","3,57%",17:00
SACYR,"2,15",baixada,"-0,05%","-0,00","2.113.395,04","1.150,99","6,47","0,00%",16:59
SAETA YIELD,"9,58",baixada,"-0,67%","-0,07","1.229.506,84","788,77","16,72","7,84%",16:56
SANTANDER,"5,55",baixada,"-0,88%","-0,05","95.847.540,50","88.977,06","11,84","3,95%",17:02
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,18",pujada,"+0,55%","0,00","435.703,85","64,93","0,00","0,00%",16:37
SOLARIA ENERGIA,"1,41",baixada,"-0,35%","-0,01","545.583,69","155,09","22,64","0,00%",16:54
SOTOGRANDE,"3,02",pujada,"+0,00%","0,00","0,00","135,19","0,00","0,00%",20/10
SPS,"0,90",baixada,"-1,85%","-0,02","6.586,12","49,47","0,00","0,00%",16:49
TALGO,"4,18",baixada,"-0,45%","-0,02","747.434,49","576,02","8,94","1,90%",17:00
TECNICAS REUNIDAS,"26,31",pujada,"+2,83%","0,73","12.203.355,09","1.453,30","10,63","5,40%",17:00
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,86",baixada,"-0,10%","-0,01","36.054.858,09","44.765,94","12,63","4,35%",17:02
TELEPIZZA GROUP,"4,90",baixada,"-0,29%","-0,01","188.571,05","493,33","15,02","0,00%",17:00
TUBACEX,"3,00",pujada,"+1,01%","0,03","1.104.801,21","402,26","79,29","0,35%",16:59
TUBOS REUNIDOS,"0,85",pujada,"+1,19%","0,01","187.008,01","148,48","0,00","0,00%",17:00
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",20/10
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",20/10
VIDRALA,"76,50",pujada,"+1,32%","1,00","411.653,75","1.905,45","22,05","1,13%",16:54
VISCOFAN,"50,88",baixada,"-0,14%","-0,07","1.608.589,86","2.375,39","19,05","2,83%",16:57
VOCENTO,"1,51",baixada,"-0,99%","-0,02","73.574,06","187,46","13,90","0,00%",16:50
ZARDOYA OTIS,"8,91",baixada,"-0,11%","-0,01","882.404,85","4.187,13","27,45","3,53%",16:58
