Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
AZKOYEN,"8,01",pujada,"+0,13%","0,01","39.026,54","203,13","17,72","0,00%",27/10
Atresmedia,"8,54",baixada,"-1,04%","-0,09","2.774.219,63","1.913,18","13,40","6,20%",27/10
BANKIA,"4,03",baixada,"-1,54%","-0,06","30.061.431,12","11.523,09","14,14","3,09%",27/10
BANKINTER,"7,92",baixada,"-1,70%","-0,14","21.069.311,97","7.105,54","15,28","3,22%",27/10
BARON DE LEY,"112,00",pujada,"+0,00%","0,00","40.208,00","461,20","20,11","0,00%",27/10
BAYER,"112,30",pujada,"+0,90%","1,00","96.726,60","92.824,89","0,00","0,00%",27/10
BBVA,"7,19",baixada,"-2,60%","-0,19","241.190.395,50","47.848,75","11,53","3,42%",27/10
BIOSEARCH,"0,51",pujada,"+6,25%","0,03","126.976,42","28,27","0,00","0,00%",27/10
BME,"28,480",baixada,"-0,18%","-0,050","3.320.737,06","2.384,30","15,02","6,34%",27/10
CAIXABANK,"3,84",baixada,"-2,74%","-0,11","145.010.816,49","22.591,89","13,61","3,64%",27/10
CELLNEX TELECOM,"20,84",baixada,"-0,10%","-0,02","9.072.505,22","4.823,65","70,34","0,48%",27/10
CEMENTOS PORTLAND,"5,97",pujada,"+0,00%","0,00","0,00","305,54","0,00","0,00%",23/02
CIE AUTOMOTIVE,"24,60",pujada,"+0,78%","0,19","2.397.957,59","3.166,95","14,40","2,14%",27/10
CLEOP,"1,15",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",27/10
CLINICA BAVIERA,"8,25",pujada,"+1,82%","0,15","1.260,00","136,98","23,00","2,38%",27/10
CODERE,"0,37",baixada,"-2,63%","-0,01","333.075,32","917,49","0,00","0,00%",27/10
COEMAC,"0,40",baixada,"-1,25%","-0,01","23.082,92","76,04","59,43","0,00%",27/10
DEOLEO SA,"0,19",baixada,"-9,76%","-0,02","468.766,19","213,62","112,00","0,00%",27/10
DIA,"4,05",baixada,"-2,36%","-0,10","31.412.105,82","2.511,61","10,85","4,75%",27/10
DOGI INTL FABRICS,"3,43",baixada,"-4,13%","-0,15","114.650,67","252,02","0,00","0,00%",27/10
DURO FELGUERA,"0,50",pujada,"+2,04%","0,01","120.128,20","78,40","0,00","0,00%",27/10
EBRO FOODS,"20,65",pujada,"+0,49%","0,10","7.572.227,30","3.167,32","17,30","3,25%",27/10
EDREAMS ODIGEO REG,"2,58",baixada,"-1,92%","-0,05","257.110,91","278,01","8,69","0,00%",27/10
ELECNOR,"12,00",baixada,"-0,41%","-0,05","260.933,61","1.041,39","11,41","2,30%",27/10
ENAGAS,"24,19",pujada,"+0,46%","0,11","21.100.798,32","5.751,11","12,26","6,06%",27/10
ENCE,"4,885",baixada,"-0,71%","-0,035","2.586.706,77","1.198,12","14,49","3,26%",27/10
ENDESA,"19,07",baixada,"-0,75%","-0,15","15.435.164,23","20.179,82","15,25","6,90%",27/10
ENEL GREEN POWER,"1,93",pujada,"+0,00%","0,00","86.618,27","9.655,00","23,54","1,59%",1/04
ERCROS,"2,57",baixada,"-1,08%","-0,03","2.324.003,94","281,89","7,02","0,00%",27/10
EUROPAC,"8,83",pujada,"+2,79%","0,24","1.739.326,69","841,61","12,85","3,71%",27/10
EUSKALTEL,"6,80",baixada,"-4,23%","-0,30","4.957.399,33","1.198,71","18,09","4,89%",27/10
FAES FARMA,"2,880",baixada,"-0,69%","-0,020","791.426,71","731,75","17,64","0,91%",27/10
FCC,"8,34",baixada,"-0,60%","-0,05","365.133,86","3.159,78","17,91","0,00%",27/10
FERGO AISA,"0,017",pujada,"+0,00%","0,000","0,00","13,16","0,00","0,00%",28/01
FERROCARRILES,"33,63",baixada,"-2,69%","-0,93","990.097,36","1.156,63","26,28","1,68%",27/10
FERROVIAL,"18,20",baixada,"-0,68%","-0,13","33.218.668,64","13.337,24","33,90","3,17%",27/10
FERSA ENERGIAS,"0,45",baixada,"-4,26%","-0,02","59.615,93","64,40","91,57","0,00%",27/10
FLUIDRA,"8,23",baixada,"-0,30%","-0,03","1.822.743,45","899,34","25,84","1,73%",27/10
FUNESPANA,"7,42",baixada,"-0,67%","-0,05","14,74","135,59","0,00","0,00%",27/10
GAM,"1,30",baixada,"-1,52%","-0,02","8.862,92","43,28","0,00","0,00%",27/10
GAMESA,"11,28",baixada,"-0,13%","-0,02","27.535.344,39","7.669,67","11,74","1,42%",27/10
GAS NATURAL,"18,20",baixada,"-0,93%","-0,17","23.860.885,91","18.277,59","14,27","5,43%",27/10
GESTAMP AUTOM,"5,60",pujada,"+1,41%","0,08","3.376.451,30","3.202,74","13,25","2,26%",27/10
GLOBAL DOMINION,"4,39",baixada,"-0,02%","-0,00","317.082,47","743,92","25,18","0,00%",27/10
GR.EMPRES.SAN JOSE,"2,94",baixada,"-0,68%","-0,02","363.648,85","188,58","0,00","0,00%",27/10
GRIFOLS,"24,87",pujada,"+0,73%","0,18","15.116.337,73","10.631,94","24,38","1,44%",27/10
GRUPO CATALANA OCC,"35,39",baixada,"-1,67%","-0,60","3.646.524,75","4.268,40","12,57","2,20%",27/10
GRUPO EZENTIS SA,"0,55",baixada,"-0,54%","-0,00","534.165,76","129,44","26,06","0,00%",27/10
GRUPO PRISA,"2,56",baixada,"-1,24%","-0,03","126.195,07","203,67","5,38","0,00%",27/10
GRUPO TAVEX S.A,"0,238",pujada,"+0,00%","0,000","3.352,77","18,56","0,00","0,00%",6/02
HISPANIA ACTIVOS,"14,03",baixada,"-2,50%","-0,36","2.955.681,43","1.532,74","20,11","3,53%",27/10
IAG (IBERIA),"7,07",baixada,"-6,26%","-0,47","44.540.670,72","15.120,76","7,45","3,60%",27/10
IBERDROLA,"6,68",baixada,"-0,88%","-0,06","109.432.549,17","42.238,91","15,41","4,93%",27/10
IBERPAPEL GESTION,"26,75",baixada,"-0,37%","-0,10","94.245,16","292,39","15,27","2,29%",27/10
INDITEX,"31,26",baixada,"-0,70%","-0,22","84.796.399,05","97.753,79","28,17","2,39%",27/10
INDRA,"13,26",baixada,"-2,43%","-0,33","8.409.314,11","2.353,92","19,54","0,00%",27/10
INM. COLONIAL,"7,65",baixada,"-2,36%","-0,19","13.485.429,81","3.020,06","33,52","2,55%",27/10
INMO DEL SUR,"10,60",baixada,"-1,87%","-0,20","13.224,80","179,90","0,00","0,00%",27/10
INYPSA,"0,165",pujada,"+0,00%","0,000","213.456,31","61,10","0,00","0,00%",27/10
LABORATORIOS FARMA,"16,02",baixada,"-1,48%","-0,24","151.523,11","822,50","41,46","1,12%",27/10
LAR ESPANA,"7,95",baixada,"-1,12%","-0,09","896.649,59","740,99","29,33","4,90%",27/10
LIBERBANK,"0,39",baixada,"-1,27%","-0,01","3.321.099,93","355,56","7,44","0,00%",27/10
LINGOTES,"15,40",pujada,"+0,33%","0,05","108.109,61","154,00","0,00","0,00%",27/10
LOGISTA,"20,04",pujada,"+0,25%","0,05","1.897.492,46","2.648,36","14,91","5,00%",27/10
MEDIASET,"9,005",baixada,"-1,11%","-0,101","10.315.634,68","3.043,59","16,15","5,87%",27/10
MELIA HOTELS INTL,"11,49",baixada,"-3,04%","-0,36","4.819.204,52","2.664,52","22,47","1,28%",27/10
MERLIN PROP.,"10,72",baixada,"-1,56%","-0,17","16.891.448,00","5.050,04","18,66","4,06%",27/10
MIQUEL Y COSTAS,"29,92",pujada,"+0,57%","0,17","92.341,31","609,38","17,39","1,59%",27/10
NATRA,"0,40",baixada,"-1,25%","-0,01","5.371,30","18,99","2,11","0,00%",27/10
NATURHOUSE HEALTH,"4,26",baixada,"-0,35%","-0,02","150.287,02","255,00","11,41","7,82%",27/10
NEINOR HOMES,"17,00",baixada,"-1,11%","-0,19","2.177.281,61","1.350,99","0,00","0,00%",27/10
NH HOTELES,"5,325",baixada,"-1,84%","-0,100","2.760.778,06","1.870,45","42,31","0,96%",27/10
NICOLAS CORREA,"2,64",baixada,"-3,83%","-0,11","9.920,98","32,45","0,00","0,00%",27/10
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",27/10
OHL,"4,75",baixada,"-3,50%","-0,17","17.833.986,11","1.404,17","16,25","1,03%",27/10
ORYZON GENOMICS,"1,82",baixada,"-2,93%","-0,06","52.701,03","62,52","0,00","0,00%",27/10
PARQUES REUNIDOS,"13,25",pujada,"+1,15%","0,15","231.332,17","1.068,62","19,49","1,89%",27/10
PESCANOVA,"1,23",baixada,"-2,38%","-0,03","1.054.581,04","34,77","2,32","8,69%",27/10
PHARMA MAR R,"2,95",baixada,"-1,83%","-0,06","1.527.668,75","656,82","0,00","0,00%",27/10
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,90",pujada,"+2,48%","0,24","26.591,40","171,74","14,24","2,66%",27/10
PROSEGUR,"6,40",pujada,"+0,00%","0,00","1.428.837,43","3.937,26","23,17","1,79%",27/10
QUABIT INMOBIL.,"1,51",baixada,"-2,40%","-0,04","103.392,36","116,69","0,00","0,00%",27/10
REALIA BUSINESS,"1,06",pujada,"+0,00%","0,00","156.419,15","677,05","42,78","0,00%",27/10
REE,"18,39",baixada,"-0,19%","-0,04","20.557.639,45","9.928,82","14,62","5,07%",27/10
RENO DE MEDICI,"0,585",pujada,"+1,39%","0,008","33.753,23","218,97","12,19","0,00%",27/10
RENTA 4 SERVICIOS,"5,90",pujada,"+0,00%","0,00","10.860,30","242,12","19,61","1,54%",27/10
RENTA CORPORACION,"2,565",pujada,"+2,60%","0,065","633.914,32","79,59","13,10","6,49%",27/10
REPSOL,"15,55",pujada,"+0,52%","0,08","61.776.765,31","23.697,55","10,92","5,23%",27/10
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",27/10
RIOJANAS,"5,32",pujada,"+0,38%","0,02","267,00","28,04","0,00","0,00%",27/10
Reig Jofre,"2,60",baixada,"-1,70%","-0,05","18.690,60","166,80","23,74","1,26%",27/10
SABADELL,"1,59",baixada,"-4,85%","-0,08","100.741.777,15","8.884,75","11,61","3,69%",27/10
SACYR,"2,15",baixada,"-0,09%","-0,00","5.630.807,41","1.144,06","6,32","0,00%",27/10
SAETA YIELD,"9,40",baixada,"-0,80%","-0,08","640.502,27","770,17","16,63","7,88%",27/10
SANTANDER,"5,70",baixada,"-1,98%","-0,12","338.689.598,44","91.575,63","11,95","3,93%",27/10
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,19",pujada,"+0,00%","0,00","350.012,70","64,58","0,00","0,00%",27/10
SOLARIA ENERGIA,"1,36",baixada,"-2,86%","-0,04","512.611,91","149,06","23,64","0,00%",27/10
SOTOGRANDE,"3,02",baixada,"-0,98%","-0,03","604,00","135,64","0,00","0,00%",27/10
SPS,"0,90",pujada,"+1,44%","0,01","27.367,68","48,65","0,00","0,00%",27/10
TALGO,"4,17",baixada,"-2,46%","-0,11","550.379,61","569,47","8,94","1,90%",27/10
TECNICAS REUNIDAS,"26,50",baixada,"-0,79%","-0,21","14.088.680,63","1.462,80","10,50","5,47%",27/10
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,69",baixada,"-1,22%","-0,11","166.600.741,25","43.995,15","12,31","4,51%",27/10
TELEPIZZA GROUP,"4,90",pujada,"+0,41%","0,02","305.995,86","495,55","15,05","0,00%",27/10
TUBACEX,"2,91",baixada,"-2,84%","-0,09","837.256,20","387,63","82,20","0,34%",27/10
TUBOS REUNIDOS,"0,83",baixada,"-0,60%","-0,01","89.088,15","143,24","0,00","0,00%",27/10
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",27/10
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",27/10
VIDRALA,"76,45",pujada,"+2,34%","1,75","1.184.234,55","1.895,53","22,21","1,13%",27/10
VISCOFAN,"50,20",pujada,"+0,64%","0,32","9.787.463,35","2.331,58","18,87","2,87%",27/10
VOCENTO,"1,47",pujada,"+3,16%","0,05","76.555,80","176,21","15,20","0,00%",27/10
ZARDOYA OTIS,"9,15",pujada,"+1,78%","0,16","2.626.311,91","4.262,41","27,03","3,59%",27/10
