Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
LINGOTES,"15,50",baixada,"-0,45%","-0,07","63.656,19","155,55","0,00","0,00%",20/10
LOGISTA,"19,99",baixada,"-0,45%","-0,09","2.098.093,52","2.672,26","15,63","4,77%",20/10
MEDIASET,"9,365",baixada,"-1,93%","-0,184","11.076.839,03","3.154,37","16,41","5,81%",20/10
MELIA HOTELS INTL,"11,74",baixada,"-0,93%","-0,11","5.300.596,17","2.702,42","23,53","1,20%",20/10
MERLIN PROP.,"10,83",baixada,"-1,23%","-0,14","17.882.379,95","5.106,41","19,17","3,96%",20/10
MIQUEL Y COSTAS,"30,00",pujada,"+0,00%","0,00","861.031,36","614,13","17,27","1,60%",20/10
NATRA,"0,41",pujada,"+1,25%","0,01","33.179,28","19,47","2,11","0,00%",20/10
NATURHOUSE HEALTH,"4,34",pujada,"+1,28%","0,06","40.258,49","259,98","11,50","7,76%",20/10
NEINOR HOMES,"17,33",baixada,"-1,81%","-0,32","3.540.551,58","1.390,49","0,00","0,00%",20/10
NH HOTELES,"5,235",baixada,"-1,13%","-0,060","5.182.582,10","1.831,92","43,55","0,90%",20/10
NICOLAS CORREA,"2,59",pujada,"+1,16%","0,03","18.244,64","32,27","0,00","0,00%",20/10
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",20/10
OHL,"4,96",pujada,"+6,49%","0,30","25.573.380,97","1.467,50","9,87","2,70%",20/10
ORYZON GENOMICS,"1,90",pujada,"+3,20%","0,06","23.006,22","64,87","0,00","0,00%",20/10
PARQUES REUNIDOS,"13,25",pujada,"+1,45%","0,19","506.836,38","1.065,79","19,22","1,91%",20/10
PESCANOVA,"1,22",baixada,"-10,00%","-0,14","11.100.697,08","41,27","2,32","8,69%",20/10
PHARMA MAR R,"3,10",pujada,"+0,81%","0,03","1.191.903,36","691,33","0,00","0,00%",20/10
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,90",baixada,"-0,70%","-0,07","5.809,43","171,74","14,24","2,66%",20/10
PROSEGUR,"6,45",pujada,"+0,16%","0,01","1.752.764,80","3.980,45","24,30","1,76%",20/10
QUABIT INMOBIL.,"1,55",pujada,"+0,98%","0,02","151.032,78","120,48","0,00","0,00%",20/10
REALIA BUSINESS,"1,06",pujada,"+0,47%","0,01","180.331,21","683,50","42,78","0,00%",20/10
REE,"18,16",baixada,"-0,16%","-0,03","13.450.429,52","9.842,25","14,72","5,03%",20/10
RENO DE MEDICI,"0,599",pujada,"+0,50%","0,003","59.200,09","226,14","12,19","0,00%",20/10
RENTA 4 SERVICIOS,"5,93",baixada,"-1,69%","-0,10","1.072,72","237,24","19,61","1,54%",20/10
RENTA CORPORACION,"2,620",baixada,"-2,06%","-0,055","216.134,12","87,65","0,00","0,00%",20/10
REPSOL,"15,29",pujada,"+0,03%","0,01","63.228.158,42","23.269,88","11,03","5,18%",20/10
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",20/10
RIOJANAS,"5,29",baixada,"-2,65%","-0,14","1.030,88","27,10","0,00","0,00%",20/10
Reig Jofre,"2,60",pujada,"+0,04%","0,00","4.061,89","166,86","23,74","1,26%",20/10
SABADELL,"1,63",baixada,"-0,97%","-0,02","63.115.966,44","9.103,78","12,01","3,57%",20/10
SACYR,"2,15",pujada,"+0,33%","0,01","3.668.807,44","1.144,06","6,47","0,00%",20/10
SAETA YIELD,"9,65",pujada,"+0,34%","0,03","723.569,22","784,77","16,72","7,84%",20/10
SANTANDER,"5,60",pujada,"+0,52%","0,03","207.534.309,30","89.763,05","11,84","3,95%",20/10
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,18",pujada,"+2,23%","0,00","806.343,96","64,93","0,00","0,00%",20/10
SOLARIA ENERGIA,"1,41",pujada,"+3,30%","0,05","1.049.092,45","155,64","22,64","0,00%",20/10
SOTOGRANDE,"3,02",pujada,"+0,00%","0,00","0,00","135,19","0,00","0,00%",20/10
SPS,"0,92",baixada,"-0,22%","-0,00","28.775,86","50,46","0,00","0,00%",20/10
TALGO,"4,20",pujada,"+1,94%","0,08","910.702,16","566,73","8,94","1,90%",20/10
TECNICAS REUNIDAS,"25,59",baixada,"-0,56%","-0,15","9.351.700,35","1.435,97","10,63","5,40%",20/10
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,86",pujada,"+0,43%","0,04","138.117.715,46","44.665,18","12,63","4,35%",20/10
TELEPIZZA GROUP,"4,91",baixada,"-1,78%","-0,09","226.547,92","496,35","15,02","0,00%",20/10
TUBACEX,"2,97",pujada,"+1,89%","0,06","2.190.579,82","391,62","79,29","0,35%",20/10
TUBOS REUNIDOS,"0,84",pujada,"+0,60%","0,01","90.926,01","146,73","0,00","0,00%",20/10
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",20/10
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",20/10
VIDRALA,"75,50",pujada,"+0,00%","0,00","379.291,55","1.874,45","22,05","1,13%",20/10
VISCOFAN,"50,95",baixada,"-0,10%","-0,05","4.939.651,02","2.369,80","19,05","2,83%",20/10
VOCENTO,"1,52",pujada,"+1,33%","0,02","97.892,98","192,45","13,90","0,00%",20/10
ZARDOYA OTIS,"8,92",pujada,"+0,79%","0,07","1.699.675,13","4.215,36","27,45","3,53%",20/10
