Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
INDRA,"12,77",baixada,"-1,12%","-0,15","1.335.133,44","2.294,74","19,49","0,00%",09:26
INM. COLONIAL,"8,00",pujada,"+0,14%","0,01","569.315,43","3.149,18","33,26","2,51%",09:26
INMO DEL SUR,"10,60",pujada,"+0,00%","0,00","21.200,00","179,90","0,00","0,00%",30/10
INYPSA,"0,175",pujada,"+2,94%","0,005","3.661,67","62,95","0,00","0,00%",09:20
LABORATORIOS FARMA,"16,00",baixada,"-0,68%","-0,11","276,31","803,00","44,50","1,03%",09:22
LAR ESPANA,"8,22",pujada,"+0,46%","0,04","5.705,80","763,22","28,57","5,03%",09:25
LIBERBANK,"0,40",baixada,"-0,75%","-0,00","133.800,35","372,31","9,87","0,00%",09:26
LINGOTES,"15,11",pujada,"+0,00%","0,00","151,10","151,10","0,00","0,00%",09:00
LOGISTA,"20,02",pujada,"+0,20%","0,04","12.660,35","2.650,35","14,88","5,01%",09:14
MEDIASET,"9,123",baixada,"-0,55%","-0,050","607.791,33","3.083,32","15,53","6,11%",09:26
MELIA HOTELS INTL,"11,66",baixada,"-0,21%","-0,03","639.531,66","2.702,42","22,32","1,28%",09:26
MERLIN PROP.,"11,24",pujada,"+0,99%","0,11","1.132.308,05","5.249,69","18,48","4,20%",09:26
MIQUEL Y COSTAS,"30,52",baixada,"-0,23%","-0,07","7.267,52","639,94","17,34","1,59%",09:19
NATRA,"0,44",pujada,"+3,53%","0,02","7.516,07","19,94","2,11","0,00%",09:22
NATURHOUSE HEALTH,"4,19",pujada,"+0,05%","0,00","5.053,46","251,40","11,21","7,96%",09:16
NEINOR HOMES,"17,45",baixada,"-0,23%","-0,04","508.804,41","1.460,80","0,00","0,00%",09:25
NH HOTELES,"5,475",pujada,"+0,92%","0,050","256.468,26","1.908,98","43,03","0,94%",09:23
NICOLAS CORREA,"2,75",pujada,"+1,29%","0,04","5.724,70","32,58","0,00","0,00%",09:23
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",30/10
OHL,"4,87",pujada,"+0,49%","0,02","1.150.372,79","1.460,93","16,45","1,05%",09:26
ORYZON GENOMICS,"2,18",pujada,"+14,93%","0,28","293.630,06","67,64","0,00","0,00%",09:26
PARQUES REUNIDOS,"13,41",pujada,"+1,21%","0,16","193.839,23","1.083,56","19,49","1,89%",30/10
PESCANOVA,"1,37",pujada,"+0,74%","0,01","374.701,37","40,49","2,32","8,69%",09:27
PHARMA MAR R,"3,07",pujada,"+1,15%","0,04","94.566,93","677,97","0,00","0,00%",09:20
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,93",pujada,"+0,71%","0,07","50.213,40","172,95","14,24","2,66%",30/10
PROSEGUR,"6,53",pujada,"+0,93%","0,06","111.161,40","4.017,48","23,70","1,73%",09:25
QUABIT INMOBIL.,"1,56",baixada,"-0,26%","-0,00","1.227,13","121,33","0,00","0,00%",09:14
REALIA BUSINESS,"1,09",pujada,"+0,46%","0,01","11.002,46","702,84","42,58","0,00%",09:00
REE,"18,94",pujada,"+0,48%","0,09","1.414.425,78","10.248,06","14,81","5,00%",09:25
RENO DE MEDICI,"0,595",pujada,"+0,34%","0,002","1.011,50","224,63","12,19","0,00%",09:00
RENTA 4 SERVICIOS,"5,99",pujada,"+0,00%","0,00","2.989,01","238,06","19,61","1,54%",09:13
RENTA CORPORACION,"2,790",pujada,"+1,27%","0,035","70.079,02","93,90","12,83","6,63%",09:22
REPSOL,"16,07",pujada,"+0,47%","0,08","7.179.927,18","24.468,88","11,10","5,15%",09:26
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",30/10
RIOJANAS,"5,24",baixada,"-3,20%","-0,17","50.334,97","27,52","0,00","0,00%",30/10
Reig Jofre,"2,60",baixada,"-3,99%","-0,11","46,82","166,86","23,74","1,26%",09:00
SABADELL,"1,68",pujada,"+0,06%","0,00","4.695.619,38","9.435,13","11,34","3,78%",09:26
SACYR,"2,20",baixada,"-0,32%","-0,01","408.658,75","1.189,90","6,32","0,00%",09:24
SAETA YIELD,"9,50",pujada,"+0,03%","0,00","196.161,49","780,53","16,21","8,09%",09:26
SANTANDER,"5,81",baixada,"-0,22%","-0,01","16.802.519,20","93.500,50","12,30","3,85%",09:26
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,20",pujada,"+3,72%","0,01","584.635,58","66,68","0,00","0,00%",09:27
SOLARIA ENERGIA,"1,40",baixada,"-1,06%","-0,02","8.478,11","155,64","22,80","0,00%",09:23
SOTOGRANDE,"3,02",baixada,"-0,98%","-0,03","604,00","135,19","0,00","0,00%",30/10
SPS,"0,93",baixada,"-1,49%","-0,01","25.436,16","51,55","0,00","0,00%",09:25
TALGO,"4,25",pujada,"+1,75%","0,07","79.334,19","576,29","10,17","1,76%",09:15
TECNICAS REUNIDAS,"27,53",pujada,"+0,57%","0,16","1.331.242,87","1.559,50","10,88","5,28%",09:26
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,90",baixada,"-0,09%","-0,01","9.888.688,19","45.007,75","12,07","4,60%",09:26
TELEPIZZA GROUP,"4,96",baixada,"-0,80%","-0,04","36.176,90","503,60","15,02","0,00%",09:13
TUBACEX,"2,96",pujada,"+0,00%","0,00","40.736,84","392,95","80,40","0,34%",09:21
TUBOS REUNIDOS,"0,89",baixada,"-0,56%","-0,01","14.160,00","154,59","0,00","0,00%",09:16
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",30/10
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",30/10
VIDRALA,"77,00",pujada,"+0,06%","0,05","693,00","1.909,16","22,29","1,11%",09:00
VISCOFAN,"51,69",pujada,"+2,17%","1,10","1.035.175,37","2.397,29","18,66","2,91%",09:26
VOCENTO,"1,47",baixada,"-1,34%","-0,02","130,83","183,71","15,31","0,00%",09:00
ZARDOYA OTIS,"9,29",pujada,"+0,43%","0,04","30.839,43","4.351,79","27,73","3,50%",09:09
