Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
CAIXABANK,"4,04",baixada,"-0,83%","-0,03","48.504.340,67","24.165,01","14,00","3,44%",13/10
CELLNEX TELECOM,"20,34",pujada,"+0,20%","0,04","14.082.323,18","4.711,28","64,20","0,53%",13/10
CEMENTOS PORTLAND,"5,97",pujada,"+0,00%","0,00","0,00","305,54","0,00","0,00%",23/02
CIE AUTOMOTIVE,"24,15",baixada,"-0,21%","-0,05","2.208.923,80","3.110,84","14,09","2,18%",13/10
CLEOP,"1,15",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",13/10
CLINICA BAVIERA,"8,02",pujada,"+0,00%","0,00","16,04","132,09","23,00","2,38%",13/10
CODERE,"0,36",baixada,"-5,26%","-0,02","1.473.838,19","917,49","0,00","0,00%",13/10
COEMAC,"0,37",baixada,"-2,67%","-0,01","11.068,68","72,09","59,43","0,00%",13/10
DEOLEO SA,"0,18",pujada,"+0,00%","0,00","18.049,10","207,84","93,33","0,00%",13/10
DIA,"4,37",baixada,"-0,16%","-0,01","22.579.417,31","2.735,07","11,26","4,40%",13/10
DOGI INTL FABRICS,"3,68",pujada,"+3,56%","0,13","153.414,87","275,06","0,00","0,00%",13/10
DURO FELGUERA,"0,51",baixada,"-3,77%","-0,02","75.937,67","81,60","51,00","4,31%",13/10
EBRO FOODS,"20,53",baixada,"-0,07%","-0,02","638.809,91","3.165,01","17,05","3,29%",13/10
EDREAMS ODIGEO REG,"2,42",baixada,"-1,43%","-0,04","149.212,34","260,84","8,47","0,00%",13/10
ELECNOR,"11,95",baixada,"-0,33%","-0,04","18.426,46","1.044,00","11,27","2,33%",13/10
ENAGAS,"24,35",pujada,"+0,27%","0,07","21.228.098,16","5.790,50","11,94","6,26%",13/10
ENCE,"4,625",baixada,"-1,91%","-0,090","2.152.366,01","1.139,01","13,19","3,32%",13/10
ENDESA,"19,78",pujada,"+1,33%","0,26","23.990.997,50","20.889,18","14,69","7,13%",13/10
ENEL GREEN POWER,"1,93",pujada,"+0,00%","0,00","86.618,27","9.655,00","23,54","1,59%",1/04
ERCROS,"2,70",pujada,"+1,77%","0,05","2.399.907,64","301,98","7,02","0,00%",13/10
EUROPAC,"7,88",baixada,"-0,94%","-0,08","289.740,03","765,80","12,43","3,84%",13/10
EUSKALTEL,"7,85",pujada,"+1,71%","0,13","1.649.662,03","1.389,68","18,38","4,66%",13/10
FAES FARMA,"2,805",baixada,"-0,53%","-0,015","685.043,32","715,18","17,33","0,93%",13/10
FCC,"7,98",pujada,"+0,00%","0,00","134.996,78","3.052,58","18,18","0,00%",13/10
FERGO AISA,"0,017",pujada,"+0,00%","0,000","0,00","13,16","0,00","0,00%",28/01
FERROCARRILES,"34,12",baixada,"-1,16%","-0,40","682.892,56","1.172,06","25,96","1,70%",13/10
FERROVIAL,"18,77",pujada,"+0,72%","0,14","24.978.943,98","13.865,99","33,90","3,17%",13/10
FERSA ENERGIAS,"0,45",pujada,"+0,00%","0,00","18.239,85","62,30","91,57","0,00%",13/10
FLUIDRA,"8,80",baixada,"-0,62%","-0,06","407.351,46","979,87","24,56","1,82%",13/10
FUNESPANA,"7,41",pujada,"+1,21%","0,09","75,00","135,40","0,00","0,00%",13/10
GAM,"1,39",pujada,"+2,96%","0,04","35.154,80","44,94","0,00","0,00%",13/10
GAMESA,"12,53",baixada,"-0,20%","-0,03","32.650.510,55","8.527,92","12,94","1,55%",13/10
GAS NATURAL,"18,77",pujada,"+1,10%","0,21","18.186.054,25","18.742,91","14,13","5,46%",13/10
GESTAMP AUTOM,"5,32",baixada,"-0,88%","-0,05","3.166.105,57","3.065,76","12,62","2,44%",13/10
GLOBAL DOMINION,"4,11",baixada,"-0,63%","-0,03","408.606,47","691,55","23,76","0,00%",13/10
GR.EMPRES.SAN JOSE,"3,00",pujada,"+1,35%","0,04","754.786,19","198,33","0,00","0,00%",13/10
GRIFOLS,"24,13",baixada,"-0,49%","-0,12","8.471.202,57","10.248,42","24,50","1,45%",13/10
GRUPO CATALANA OCC,"34,51",pujada,"+0,29%","0,10","1.149.204,77","4.146,00","12,09","2,29%",13/10
GRUPO EZENTIS SA,"0,59",pujada,"+1,19%","0,01","374.088,79","143,96","27,15","0,00%",13/10
GRUPO PRISA,"3,44",pujada,"+2,75%","0,09","308.621,45","271,51","6,16","0,00%",13/10
GRUPO TAVEX S.A,"0,238",pujada,"+0,00%","0,000","3.352,77","18,56","0,00","0,00%",6/02
HISPANIA ACTIVOS,"14,81",baixada,"-1,95%","-0,30","1.895.010,43","1.623,90","21,07","3,57%",13/10
IAG (IBERIA),"6,97",baixada,"-0,04%","-0,00","12.399.139,92","14.888,26","6,96","3,88%",13/10
IBERDROLA,"6,77",pujada,"+0,18%","0,01","74.562.063,03","42.725,35","14,86","5,03%",13/10
IBERPAPEL GESTION,"26,50",pujada,"+1,40%","0,37","1.236,02","289,77","14,71","2,38%",13/10
INDITEX,"31,18",baixada,"-0,70%","-0,22","71.650.283,99","97.114,88","28,13","2,39%",13/10
INDRA,"13,20",baixada,"-0,45%","-0,06","3.672.997,26","2.340,67","19,14","0,00%",13/10
INM. COLONIAL,"7,98",baixada,"-0,77%","-0,06","11.815.820,05","3.138,98","33,70","2,45%",13/10
INMO DEL SUR,"10,64",pujada,"+2,31%","0,24","110.276,85","180,58","0,00","0,00%",13/10
INYPSA,"0,165",pujada,"+3,13%","0,005","331.067,99","61,10","0,00","0,00%",13/10
LABORATORIOS FARMA,"15,87",pujada,"+1,92%","0,30","59.552,88","797,50","41,78","1,05%",13/10
LAR ESPANA,"8,19",baixada,"-1,16%","-0,10","1.404.570,96","760,44","28,93","4,97%",13/10
LIBERBANK,"0,73",baixada,"-0,54%","-0,00","253.481,84","673,09","7,62","0,00%",13/10
LINGOTES,"15,83",baixada,"-1,59%","-0,26","111.411,85","158,55","0,00","0,00%",13/10
LOGISTA,"20,95",baixada,"-0,73%","-0,16","2.457.841,47","2.783,10","15,21","4,91%",13/10
MEDIASET,"9,471",pujada,"+0,04%","0,004","5.752.530,42","3.179,29","16,22","5,87%",13/10
MELIA HOTELS INTL,"12,47",pujada,"+1,38%","0,17","3.483.722,05","2.852,87","23,12","1,22%",13/10
MERLIN PROP.,"11,12",baixada,"-0,89%","-0,10","16.527.569,51","5.223,85","19,03","3,99%",13/10
MIQUEL Y COSTAS,"29,80",baixada,"-1,62%","-0,49","236.372,97","628,38","17,27","1,60%",13/10
NATRA,"0,39",baixada,"-2,50%","-0,01","3.654,26","18,52","2,11","0,00%",13/10
NATURHOUSE HEALTH,"4,37",baixada,"-1,58%","-0,07","158.909,31","262,80","11,32","7,89%",13/10
NEINOR HOMES,"18,01",pujada,"+0,36%","0,07","1.561.689,91","1.420,12","0,00","0,00%",13/10
NH HOTELES,"5,595",pujada,"+0,00%","0,000","2.527.691,46","1.965,02","43,24","0,90%",13/10
NICOLAS CORREA,"2,66",pujada,"+0,38%","0,01","38.121,56","32,76","0,00","0,00%",13/10
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",13/10
OHL,"2,96",baixada,"-2,24%","-0,07","5.286.942,73","889,41","10,03","2,66%",13/10
ORYZON GENOMICS,"1,91",baixada,"-1,80%","-0,04","23.345,05","66,79","0,00","0,00%",13/10
PARQUES REUNIDOS,"13,07",pujada,"+0,00%","0,00","539.122,70","1.055,30","17,17","1,88%",13/10
PESCANOVA,"1,10",baixada,"-1,79%","-0,02","125.946,80","32,07","2,32","8,69%",13/10
PHARMA MAR R,"3,00",baixada,"-4,46%","-0,14","2.967.733,45","673,51","0,00","0,00%",13/10
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"10,10",pujada,"+2,12%","0,21","23.540,81","175,38","14,24","2,66%",13/10
PROSEGUR,"6,56",baixada,"-0,61%","-0,04","1.296.459,66","4.073,02","24,33","1,68%",13/10
QUABIT INMOBIL.,"1,47",baixada,"-1,34%","-0,02","200.165,94","114,68","0,00","0,00%",13/10
REALIA BUSINESS,"1,06",baixada,"-0,47%","-0,01","198.096,44","680,27","40,77","0,00%",13/10
REE,"18,28",pujada,"+0,36%","0,07","16.509.919,17","9.882,83","14,17","5,24%",13/10
RENO DE MEDICI,"0,614",baixada,"-0,16%","-0,001","34.482,94","233,69","12,19","0,00%",13/10
RENTA 4 SERVICIOS,"5,91",baixada,"-0,84%","-0,05","3.226,86","238,87","19,61","1,54%",13/10
RENTA CORPORACION,"2,880",pujada,"+0,00%","0,000","115.578,50","95,05","0,00","0,00%",13/10
REPSOL,"15,45",pujada,"+0,62%","0,10","59.812.858,09","23.575,36","10,99","5,24%",13/10
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",13/10
RIOJANAS,"5,13",baixada,"-1,54%","-0,08","5.993,73","26,94","0,00","0,00%",13/10
Reig Jofre,"2,66",baixada,"-0,67%","-0,02","2.575,29","171,35","23,74","1,26%",13/10
SABADELL,"1,68",pujada,"+0,42%","0,01","27.585.388,73","9.423,90","11,84","3,62%",13/10
SACYR,"1,97",pujada,"+0,46%","0,01","2.717.605,75","1.044,90","7,57","0,00%",13/10
SAETA YIELD,"9,70",pujada,"+2,17%","0,21","1.818.843,30","784,85","16,10","8,14%",13/10
SANTANDER,"5,56",baixada,"-1,17%","-0,07","200.179.513,34","89.490,36","12,29","3,81%",13/10
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,17",pujada,"+0,00%","0,00","88.468,35","58,26","0,00","0,00%",13/10
SOLARIA ENERGIA,"1,35",pujada,"+2,66%","0,04","506.329,07","149,06","20,71","0,00%",13/10
SOTOGRANDE,"3,02",pujada,"+0,00%","0,00","0,00","135,64","0,00","0,00%",13/10
SPS,"0,91",pujada,"+0,89%","0,01","13.844,87","49,47","0,00","0,00%",13/10
TALGO,"4,20",pujada,"+0,00%","0,00","172.493,37","576,84","9,40","1,81%",13/10
TECNICAS REUNIDAS,"25,90",pujada,"+1,51%","0,39","8.831.267,97","1.451,06","10,49","5,40%",13/10
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"9,20",pujada,"+0,44%","0,04","71.788.110,05","46.116,07","12,35","4,44%",13/10
TELEPIZZA GROUP,"4,90",pujada,"+0,00%","0,00","252.321,47","493,23","14,76","0,51%",13/10
TUBACEX,"2,87",pujada,"+1,60%","0,05","1.256.153,24","384,97","84,41","0,33%",13/10
TUBOS REUNIDOS,"0,87",pujada,"+2,37%","0,02","116.736,09","151,10","0,00","0,00%",13/10
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",13/10
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",13/10
VIDRALA,"74,95",baixada,"-1,64%","-1,25","812.040,25","1.859,58","22,71","1,10%",13/10
VISCOFAN,"51,50",pujada,"+0,94%","0,48","3.308.734,38","2.385,64","19,04","2,83%",13/10
VOCENTO,"1,39",pujada,"+2,21%","0,03","189.681,73","171,83","13,10","0,00%",13/10
ZARDOYA OTIS,"9,06",baixada,"-0,44%","-0,04","1.393.171,72","4.253,00","27,15","3,46%",13/10
