Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
FERSA ENERGIAS,"0,51",pujada,"+1,00%","0,01","23.070,48","69,30","91,57","0,00%",17:38
FLUIDRA,"8,87",pujada,"+1,95%","0,17","2.021.941,39","996,77","23,54","1,92%",17:38
GAM,"1,56",pujada,"+5,41%","0,08","318.230,27","53,27","0,00","0,00%",17:38
GAMESA,"11,94",baixada,"-3,55%","-0,44","51.708.350,81","8.126,04","13,54","1,42%",17:38
GAS NATURAL,"18,14",baixada,"-1,41%","-0,26","24.643.559,51","18.082,46","14,02","5,49%",17:38
GLOBAL DOMINION,"4,40",baixada,"-0,45%","-0,02","1.264.956,52","747,65","25,82","0,00%",17:38
GR.EMPRES.SAN JOSE,"3,15",pujada,"+0,32%","0,01","480.479,56","203,53","0,00","0,00%",17:38
GRIFOLS,"26,73",pujada,"+3,57%","0,92","20.197.482,25","11.371,27","24,90","1,41%",17:38
GRIFOLS CL.B,"20,40",pujada,"+3,55%","0,70","1.993.025,27","5.327,84","0,00","0,00%",17:38
GRUPO CATALANA OCC,"35,22",baixada,"-1,43%","-0,51","1.121.634,22","4.219,20","12,73","2,18%",17:38
GRUPO EZENTIS SA,"0,56",baixada,"-1,06%","-0,01","211.736,97","167,21","24,97","0,00%",17:38
GRUPO FERROVIAL,"30,83",baixada,"0,00%","0,00","0,00","4.324,36","0,00","0,00%",4/12
GRUPO PRISA,"2,84",pujada,"+1,39%","0,04","105.159,70","225,61","4,63","0,00%",17:38
HISPANIA ACTIVOS,"14,74",pujada,"+1,06%","0,16","1.494.438,62","1.603,15","19,90","3,57%",17:38
IAG (IBERIA),"7,01",baixada,"-0,95%","-0,07","23.821.721,95","14.869,06","7,14","3,76%",17:38
IBERDROLA,"6,86",baixada,"-0,54%","-0,04","75.016.555,23","43.243,39","15,47","4,90%",17:38
IBERPAPEL GESTION,"27,30",pujada,"+1,15%","0,31","31.787,13","297,53","14,86","2,36%",17:38
INDITEX,"31,15",baixada,"-0,16%","-0,05","67.977.109,80","96.896,71","28,42","2,37%",17:38
INDRA,"12,05",baixada,"-0,90%","-0,11","8.474.198,52","2.113,67","19,49","0,00%",17:38
INM. COLONIAL,"8,00",pujada,"+0,52%","0,04","8.582.108,56","3.131,13","33,26","2,51%",17:38
INMO DEL SUR,"10,50",baixada,"-1,41%","-0,15","48.551,50","178,20","0,00","0,00%",17:38
INYPSA,"0,170",baixada,"-2,86%","-0,005","84.993,62","62,95","0,00","0,00%",17:38
LABORATORIOS FARMA,"16,20",pujada,"+0,63%","0,10","23.832,50","815,00","44,50","1,03%",17:38
LAR ESPANA,"8,20",baixada,"-0,77%","-0,06","1.177.134,93","761,46","28,57","5,03%",17:38
LIBERBANK,"0,44",baixada,"-0,68%","-0,00","5.466.178,46","414,20","9,87","0,00%",17:38
LINGOTES,"15,43",pujada,"+0,23%","0,04","22.218,94","154,30","0,00","0,00%",17:38
LOGISTA,"20,05",pujada,"+0,05%","0,01","2.277.843,77","2.656,99","14,88","5,01%",17:38
MAPFRE,"2,74",baixada,"-2,49%","-0,07","13.628.677,08","8.431,82","12,51","5,40%",17:38
MEDIASET,"8,904",baixada,"-1,93%","-0,175","6.737.225,92","3.001,84","15,53","6,11%",17:38
MELIA HOTELS INTL,"11,52",baixada,"-0,39%","-0,05","3.641.750,90","2.650,74","22,32","1,28%",17:38
MERLIN PROP.,"11,09",pujada,"+0,27%","0,03","17.248.551,52","5.176,87","18,48","4,20%",17:38
MIQUEL Y COSTAS,"31,50",pujada,"+1,61%","0,50","646.853,92","645,93","17,34","1,59%",17:38
MONTEBALITO,"2,265",pujada,"+0,00%","0,000","18.270,17","66,60","0,00","0,00%",17:38
NATRA,"0,45",pujada,"+0,00%","0,00","24.694,89","20,65","2,11","0,00%",17:38
NATURHOUSE HEALTH,"4,18",baixada,"-0,07%","-0,00","207.182,46","250,20","11,21","7,96%",17:38
NH HOTELES,"5,520",pujada,"+0,73%","0,040","3.183.479,20","1.930,00","43,03","0,94%",17:38
NICOLAS CORREA,"2,75",pujada,"+1,85%","0,05","21.194,71","33,87","0,00","0,00%",17:38
OHL,"4,92",baixada,"-1,11%","-0,06","15.587.207,51","1.489,91","16,45","1,05%",17:38
ORYZON GENOMICS,"2,30",baixada,"-2,91%","-0,07","221.984,16","78,57","0,00","0,00%",17:38
PARQUES REUNIDOS,"14,05",pujada,"+2,22%","0,31","177.661,46","1.127,56","19,49","1,89%",17:38
PHARMA MAR R,"3,16",baixada,"-2,47%","-0,08","2.519.281,10","705,80","0,00","0,00%",17:38
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"10,28",pujada,"+1,30%","0,13","71.472,54","178,33","14,24","2,66%",17:38
PROSEGUR,"6,55",pujada,"+0,46%","0,03","1.039.626,89","4.036,00","23,70","1,73%",17:38
QUABIT INMOBIL.,"1,64",pujada,"+0,43%","0,01","150.820,10","123,65","0,00","0,00%",17:38
REALIA BUSINESS,"1,12",pujada,"+0,45%","0,01","127.852,24","709,29","42,58","0,00%",17:38
REE,"18,26",baixada,"-0,27%","-0,05","18.945.565,74","9.853,07","14,81","5,00%",17:38
RENTA 4 SERVICIOS,"5,94",baixada,"-0,17%","-0,01","1.958,10","241,31","19,61","1,54%",17:38
RENTA CORPORACION,"2,720",pujada,"+0,55%","0,015","329.828,42","89,29","12,83","6,63%",17:38
REPSOL,"15,92",baixada,"-1,49%","-0,24","92.416.013,10","24.224,50","11,10","5,15%",17:38
RIOJANAS,"5,27",baixada,"-0,57%","-0,03","594,64","27,52","0,00","0,00%",17:38
Reig Jofre,"2,58",baixada,"-2,53%","-0,07","39.295,11","165,52","23,74","1,26%",17:38
SABADELL,"1,69",baixada,"-2,71%","-0,05","45.302.391,22","9.496,91","11,34","3,78%",17:38
SACYR,"2,20",baixada,"-0,72%","-0,02","4.482.446,91","1.174,98","6,32","0,00%",17:38
SAETA YIELD,"9,68",baixada,"-0,05%","-0,01","489.609,54","784,93","16,21","8,09%",17:38
SANTANDER,"5,71",baixada,"-1,87%","-0,11","234.559.488,85","91.415,23","12,30","3,85%",17:38
SNIACE,"0,20",pujada,"+1,52%","0,00","1.283.815,92","70,89","0,00","0,00%",17:38
SOLARIA ENERGIA,"1,43",baixada,"-1,04%","-0,02","356.991,39","156,19","22,80","0,00%",17:38
TALGO,"4,37",baixada,"-0,34%","-0,02","1.471.524,54","595,55","10,17","1,76%",17:38
TECNICAS REUNIDAS,"27,75",baixada,"-0,84%","-0,24","9.734.837,56","1.551,95","10,88","5,28%",17:38
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,89",baixada,"-1,54%","-0,14","155.830.384,63","44.715,56","12,07","4,60%",17:38
TELEPIZZA GROUP,"4,93",pujada,"+0,72%","0,04","156.061,90","494,84","15,02","0,00%",17:38
TUBACEX,"3,13",pujada,"+0,00%","0,00","806.742,45","410,90","80,40","0,34%",17:38
TUBOS REUNIDOS,"0,90",baixada,"-1,10%","-0,01","133.430,99","157,21","0,00","0,00%",17:38
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",17:38
VIDRALA,"80,00",pujada,"+2,76%","2,15","2.506.535,45","1.958,75","22,29","1,11%",17:38
VISCOFAN,"51,46",pujada,"+0,61%","0,31","4.677.721,32","2.401,49","18,66","2,91%",17:38
VOCENTO,"1,49",baixada,"-0,67%","-0,01","58.537,99","183,71","15,31","0,00%",17:38
ZARDOYA OTIS,"9,43",pujada,"+0,32%","0,03","1.818.084,34","4.412,96","27,73","3,50%",17:38
