Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
BIOSEARCH,"0,49",pujada,"+0,00%","0,00","12.884,72","27,70","0,00","0,00%",11:17
BME,"28,500",pujada,"+0,25%","0,070","1.414.588,72","2.386,39","15,02","6,34%",12:32
CAIXABANK,"3,93",pujada,"+1,66%","0,06","29.979.916,34","23.542,94","13,61","3,64%",12:35
CELLNEX TELECOM,"20,89",pujada,"+0,26%","0,06","2.913.987,73","4.838,70","70,34","0,48%",12:34
CEMENTOS PORTLAND,"5,97",pujada,"+0,00%","0,00","0,00","305,54","0,00","0,00%",23/02
CIE AUTOMOTIVE,"24,25",pujada,"+0,52%","0,13","1.605.089,54","3.121,80","14,40","2,14%",12:34
CLINICA BAVIERA,"8,25",baixada,"-1,79%","-0,15","1.864,50","134,54","23,00","2,38%",11:39
COCA-COLA EUR,"35,42",baixada,"-0,38%","-0,14","7.360,28","17.142,26","16,62","2,36%",24/10
CODERE,"0,38",pujada,"+2,70%","0,01","437.292,81","968,46","0,00","0,00%",12:06
COEMAC,"0,40",pujada,"+1,28%","0,01","44.061,13","76,04","59,43","0,00%",24/10
DEOLEO SA,"0,20",baixada,"-2,44%","-0,01","66.221,24","236,71","112,00","0,00%",12:06
DIA,"4,36",baixada,"-0,09%","-0,00","4.825.695,51","2.708,93","10,85","4,75%",12:34
DOGI INTL FABRICS,"3,69",pujada,"+2,30%","0,08","12.833,55","265,70","0,00","0,00%",11:41
DURO FELGUERA,"0,50",pujada,"+0,00%","0,00","59.059,30","81,60","0,00","0,00%",12:27
EBRO FOODS,"20,51",baixada,"-1,58%","-0,33","2.547.567,83","3.144,24","17,30","3,25%",12:26
EDREAMS ODIGEO REG,"2,60",baixada,"-0,19%","-0,01","115.569,99","282,87","8,69","0,00%",12:34
ELECNOR,"12,10",baixada,"-0,82%","-0,10","36.766,06","1.048,35","11,41","2,30%",12:31
ENAGAS,"23,95",baixada,"-0,25%","-0,06","4.153.618,33","5.716,49","12,26","6,06%",12:34
ENCE,"4,915",baixada,"-3,06%","-0,155","2.245.802,89","1.210,43","14,49","3,26%",12:31
ENDESA,"18,86",baixada,"-0,61%","-0,12","8.822.195,57","19.952,18","15,25","6,90%",12:34
ERCROS,"2,59",baixada,"-0,73%","-0,02","705.020,77","290,32","7,02","0,00%",12:30
EUROPAC,"8,33",pujada,"+1,09%","0,09","379.886,04","786,75","12,85","3,71%",12:34
EUSKALTEL,"7,24",pujada,"+0,28%","0,02","574.705,22","1.292,50","18,09","4,89%",12:30
FAES FARMA,"2,955",baixada,"-0,51%","-0,015","524.707,20","757,25","17,64","0,91%",12:33
FCC,"8,46",baixada,"-0,42%","-0,04","111.857,33","3.214,33","17,91","0,00%",12:34
FERROCARRILES,"34,65",pujada,"+0,29%","0,10","378.903,25","1.192,97","26,28","1,68%",12:33
FERSA ENERGIAS,"0,49",pujada,"+7,69%","0,04","70.616,29","65,10","91,57","0,00%",12:27
FLUIDRA,"8,47",baixada,"-0,99%","-0,09","448.446,13","953,41","25,84","1,73%",12:30
GAM,"1,35",pujada,"+0,00%","0,00","9.736,47","44,94","0,00","0,00%",12:26
GAMESA,"10,86",baixada,"-1,27%","-0,14","8.286.094,35","7.438,09","11,74","1,42%",12:34
GAS NATURAL,"18,36",baixada,"-0,19%","-0,04","4.602.437,28","18.367,65","14,27","5,43%",12:31
GLOBAL DOMINION,"4,50",pujada,"+0,00%","0,00","392.025,04","773,08","25,18","0,00%",12:32
GR.EMPRES.SAN JOSE,"3,02",pujada,"+0,00%","0,00","45.456,73","198,33","0,00","0,00%",12:28
GRIFOLS,"24,46",pujada,"+0,55%","0,14","2.045.757,52","10.412,48","24,38","1,44%",12:32
GRIFOLS CL.B,"18,11",pujada,"+0,22%","0,04","213.532,40","4.733,10","0,00","0,00%",12:21
GRUPO CATALANA OCC,"34,94",pujada,"+0,66%","0,23","216.843,06","4.183,20","12,57","2,20%",12:27
GRUPO EZENTIS SA,"0,58",pujada,"+1,21%","0,01","65.277,13","140,81","26,06","0,00%",12:23
GRUPO FERROVIAL,"30,83",baixada,"0,00%","0,00","0,00","4.324,36","0,00","0,00%",4/12
GRUPO PRISA,"2,72",pujada,"+3,63%","0,10","133.927,45","210,72","5,38","0,00%",12:27
HISPANIA ACTIVOS,"14,10",pujada,"+0,28%","0,04","491.189,38","1.538,74","20,11","3,53%",12:35
IAG (IBERIA),"7,54",pujada,"+2,14%","0,16","15.774.536,00","16.059,27","7,45","3,60%",12:34
IBERDROLA,"6,66",baixada,"-0,88%","-0,06","24.344.503,07","42.062,01","15,41","4,93%",12:34
IBERPAPEL GESTION,"26,93",baixada,"-1,50%","-0,41","64.909,12","291,52","15,27","2,29%",24/10
INDITEX,"30,91",baixada,"-0,05%","-0,02","15.192.219,21","96.288,96","28,17","2,39%",12:34
INDRA,"13,61",pujada,"+0,78%","0,11","2.763.178,09","2.398,97","19,54","0,00%",12:33
INM. COLONIAL,"7,58",baixada,"-0,13%","-0,01","1.218.813,31","2.970,61","33,52","2,55%",12:32
INMO DEL SUR,"10,78",pujada,"+1,41%","0,15","1.209,32","179,73","0,00","0,00%",12:08
INYPSA,"0,170",pujada,"+3,03%","0,005","1.203.695,80","64,80","0,00","0,00%",12:26
LABORATORIOS FARMA,"16,59",pujada,"+1,78%","0,29","41.940,71","815,50","41,46","1,12%",12:34
LAR ESPANA,"8,12",baixada,"-0,37%","-0,03","148.725,62","753,03","29,33","4,90%",11:37
LIBERBANK,"0,71",baixada,"-3,80%","-0,03","5.800.822,75","661,94","7,44","0,00%",12:32
LINGOTES,"15,59",pujada,"+1,53%","0,24","20.376,63","155,80","0,00","0,00%",12:23
LOGISTA,"19,92",baixada,"-0,03%","-0,01","395.453,27","2.644,38","14,91","5,00%",12:28
MAPFRE,"2,69",baixada,"-0,92%","-0,03","3.193.102,72","8.274,76","12,28","5,39%",12:34
MEDIASET,"9,018",pujada,"+0,28%","0,025","5.944.921,09","3.035,51","16,15","5,87%",12:34
MELIA HOTELS INTL,"11,61",pujada,"+0,09%","0,01","759.609,24","2.665,67","22,47","1,28%",12:34
MERLIN PROP.,"10,67",baixada,"-0,70%","-0,08","3.578.966,91","5.007,76","18,66","4,06%",12:32
MIQUEL Y COSTAS,"29,60",baixada,"-1,17%","-0,35","95.024,93","611,24","17,39","1,59%",11:39
MONTEBALITO,"2,280",pujada,"+0,00%","0,000","28.007,42","68,40","0,00","0,00%",11:53
NATRA,"0,40",pujada,"+0,00%","0,00","14.231,26","18,99","2,11","0,00%",12:10
NATURHOUSE HEALTH,"4,29",pujada,"+0,59%","0,03","44.381,33","257,82","11,41","7,82%",12:30
NH HOTELES,"5,375",pujada,"+3,66%","0,190","1.684.765,91","1.861,69","42,31","0,96%",12:33
NICOLAS CORREA,"2,72",pujada,"+1,12%","0,03","15.357,13","33,62","0,00","0,00%",11:43
OHL,"5,41",pujada,"+2,95%","0,16","10.449.622,83","1.607,02","16,25","1,03%",12:34
ORYZON GENOMICS,"1,96",baixada,"-1,51%","-0,03","66.351,86","66,96","0,00","0,00%",12:25
PARQUES REUNIDOS,"13,01",baixada,"-1,14%","-0,15","29.727,19","1.050,45","19,49","1,89%",12:26
PHARMA MAR R,"3,09",baixada,"-0,16%","-0,01","275.482,98","691,33","0,00","0,00%",12:30
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,99",pujada,"+0,91%","0,09","1.508,49","171,74","14,24","2,66%",12:34
PROSEGUR,"6,39",pujada,"+0,00%","0,00","715.321,16","3.912,57","23,17","1,79%",12:34
QUABIT INMOBIL.,"1,53",baixada,"-0,58%","-0,01","53.493,59","118,32","0,00","0,00%",12:18
REALIA BUSINESS,"1,04",baixada,"-1,43%","-0,02","6.381,62","667,38","42,78","0,00%",12:27
REE,"18,19",pujada,"+0,03%","0,01","3.101.154,26","9.844,95","14,62","5,07%",12:34
RENTA 4 SERVICIOS,"5,90",pujada,"+0,00%","0,00","3.073,90","240,09","19,61","1,54%",12:08
RENTA CORPORACION,"2,645",pujada,"+1,15%","0,030","211.874,30","86,50","13,10","6,49%",11:58
REPSOL,"15,46",pujada,"+0,00%","0,00","10.045.593,53","23.628,82","10,92","5,23%",12:33
RIOJANAS,"5,33",baixada,"-0,19%","-0,01","53,30","26,94","0,00","0,00%",12:18
Reig Jofre,"2,62",baixada,"-1,58%","-0,04","5.228,94","173,09","23,74","1,26%",11:41
SABADELL,"1,65",baixada,"-0,72%","-0,01","11.496.152,44","9.255,42","11,61","3,69%",12:34
SACYR,"2,14",baixada,"-0,56%","-0,01","811.890,57","1.141,92","6,32","0,00%",12:34
SAETA YIELD,"9,52",baixada,"-0,30%","-0,03","94.285,43","776,61","16,63","7,88%",11:45
SANTANDER,"5,71",pujada,"+1,44%","0,08","118.325.996,24","91.703,96","11,95","3,93%",12:34
SNIACE,"0,19",baixada,"-0,53%","-0,00","86.399,21","64,93","0,00","0,00%",11:57
SOLARIA ENERGIA,"1,43",baixada,"-0,70%","-0,01","26.215,51","156,74","23,64","0,00%",12:07
TALGO,"4,22",pujada,"+1,25%","0,05","70.003,29","576,16","8,94","1,90%",12:33
TECNICAS REUNIDAS,"25,95",pujada,"+0,31%","0,08","3.646.257,05","1.455,81","10,50","5,47%",12:33
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,94",pujada,"+1,25%","0,11","32.908.137,72","44.871,73","12,31","4,51%",12:34
TELEPIZZA GROUP,"4,88",baixada,"-0,35%","-0,02","37.050,42","491,72","15,05","0,00%",12:26
TUBACEX,"3,02",baixada,"-0,82%","-0,03","134.339,49","400,93","82,20","0,34%",12:32
TUBOS REUNIDOS,"0,84",baixada,"-1,18%","-0,01","46.416,16","146,73","0,00","0,00%",12:31
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",24/10
VIDRALA,"76,65",baixada,"-1,35%","-1,05","63.511,90","1.900,49","22,21","1,13%",12:12
VISCOFAN,"49,61",baixada,"-1,88%","-0,95","2.038.772,98","2.312,47","18,87","2,87%",12:35
VOCENTO,"1,49",pujada,"+0,00%","0,00","16.089,67","186,83","15,20","0,00%",12:34
ZARDOYA OTIS,"8,82",baixada,"-1,01%","-0,09","319.649,51","4.154,20","27,03","3,59%",12:12
