Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
DIA,"4,41",pujada,"+0,78%","0,03","2.901.525,93","2.747,52","10,42","4,80%",11:56
DOGI INTL FABRICS,"3,46",baixada,"-2,37%","-0,08","1.554,75","248,63","0,00","0,00%",10:50
DURO FELGUERA,"0,51",pujada,"+0,00%","0,00","5.587,16","81,60","51,00","4,31%",11:54
EBRO FOODS,"20,83",pujada,"+0,36%","0,08","569.338,40","3.205,79","17,07","3,29%",11:54
EDREAMS ODIGEO REG,"2,58",baixada,"-0,04%","-0,00","121.828,27","281,03","8,19","0,00%",11:54
ELECNOR,"12,00",baixada,"-0,41%","-0,05","58.908,25","1.040,52","11,22","2,34%",11:53
ENAGAS,"24,15",pujada,"+0,08%","0,02","3.172.618,03","5.759,46","12,38","6,00%",11:51
ENCE,"4,695",pujada,"+0,43%","0,020","444.703,12","1.157,48","14,17","3,34%",11:53
ENDESA,"19,18",pujada,"+0,42%","0,08","4.467.756,51","20.312,16","15,82","6,70%",11:56
ENEL GREEN POWER,"1,93",pujada,"+0,00%","0,00","86.618,27","9.655,00","23,54","1,59%",1/04
ERCROS,"2,58",pujada,"+0,86%","0,02","106.690,93","285,99","7,02","0,00%",11:52
EUROPAC,"7,94",pujada,"+0,25%","0,02","26.570,23","752,87","12,71","3,75%",11:13
EUSKALTEL,"7,41",pujada,"+0,00%","0,00","356.765,53","1.332,87","19,15","4,47%",11:56
FAES FARMA,"2,860",pujada,"+0,00%","0,000","287.886,22","733,03","17,21","0,94%",11:56
FCC,"8,02",pujada,"+0,00%","0,00","101.325,11","3.055,61","17,61","0,00%",11:32
FERGO AISA,"0,017",pujada,"+0,00%","0,000","0,00","13,16","0,00","0,00%",28/01
FERROCARRILES,"34,46",pujada,"+0,58%","0,20","66.939,02","1.182,34","25,97","1,70%",11:44
FERROVIAL,"18,51",baixada,"-1,31%","-0,25","10.476.908,10","13.743,97","33,90","3,17%",11:56
FERSA ENERGIAS,"0,45",pujada,"+0,00%","0,00","4.519,13","62,30","91,57","0,00%",11:50
FLUIDRA,"8,86",baixada,"-0,23%","-0,02","294.201,40","1.000,71","26,29","1,70%",11:53
FUNESPANA,"7,41",pujada,"+1,21%","0,09","22,50","135,77","0,00","0,00%",19/10
GAM,"1,36",pujada,"+3,82%","0,05","5.338,50","45,28","0,00","0,00%",11:29
GAMESA,"11,63",baixada,"-1,32%","-0,16","7.470.486,11","8.013,65","13,19","1,28%",11:57
GAS NATURAL,"18,46",pujada,"+0,03%","0,01","4.028.608,99","18.517,76","14,46","5,33%",11:56
GESTAMP AUTOM,"5,17",baixada,"-0,94%","-0,05","648.784,96","3.003,03","12,89","2,26%",11:55
GLOBAL DOMINION,"4,26",pujada,"+2,70%","0,11","885.669,69","725,45","24,20","0,00%",11:45
GR.EMPRES.SAN JOSE,"3,02",baixada,"-0,33%","-0,01","677.664,23","195,08","0,00","0,00%",11:49
GRIFOLS,"24,15",baixada,"-0,58%","-0,14","1.797.982,02","10.282,51","24,20","1,46%",11:54
GRUPO CATALANA OCC,"34,75",pujada,"+0,43%","0,15","503.624,56","4.171,20","12,41","2,23%",11:55
GRUPO EZENTIS SA,"0,58",pujada,"+2,30%","0,01","222.178,10","141,30","27,02","0,00%",11:55
GRUPO PRISA,"3,00",baixada,"-2,28%","-0,07","153.314,90","238,14","6,24","0,00%",11:49
GRUPO TAVEX S.A,"0,238",pujada,"+0,00%","0,000","3.352,77","18,56","0,00","0,00%",6/02
HISPANIA ACTIVOS,"14,54",baixada,"-0,68%","-0,10","199.402,40","1.596,60","21,16","3,38%",11:53
IAG (IBERIA),"7,35",pujada,"+1,34%","0,10","6.741.504,05","15.530,29","7,10","3,80%",11:56
IBERDROLA,"6,70",pujada,"+0,28%","0,02","16.486.232,19","42.251,54","15,54","4,87%",11:57
IBERPAPEL GESTION,"27,02",baixada,"-2,63%","-0,73","68.709,71","297,86","14,71","2,38%",11:51
INDITEX,"30,91",pujada,"+0,03%","0,01","27.533.898,29","95.977,30","28,35","2,37%",11:57
INDRA,"13,28",pujada,"+1,76%","0,23","3.135.818,31","2.330,95","19,41","0,00%",11:56
INM. COLONIAL,"7,80",baixada,"-0,33%","-0,03","2.044.491,59","3.069,90","34,69","2,38%",11:55
INMO DEL SUR,"10,79",baixada,"-1,82%","-0,20","48.467,67","181,60","0,00","0,00%",19/10
INYPSA,"0,160",baixada,"-3,03%","-0,005","117.141,37","61,10","0,00","0,00%",11:13
LABORATORIOS FARMA,"15,40",baixada,"-0,13%","-0,02","161.025,98","770,00","42,89","1,03%",19/10
LAR ESPANA,"8,19",baixada,"-0,18%","-0,02","139.736,80","770,26","29,43","4,89%",11:48
LIBERBANK,"0,72",baixada,"-0,56%","-0,00","93.390,37","668,44","7,52","0,00%",11:56
LINGOTES,"15,80",pujada,"+1,45%","0,23","6.048,51","155,00","0,00","0,00%",09:45
LOGISTA,"20,12",pujada,"+0,20%","0,04","390.721,94","2.674,91","15,63","4,77%",11:50
MEDIASET,"9,477",baixada,"-0,75%","-0,072","1.586.792,36","3.190,40","16,41","5,81%",11:56
MELIA HOTELS INTL,"11,86",pujada,"+0,08%","0,01","1.449.354,71","2.728,84","23,53","1,20%",11:56
MERLIN PROP.,"10,86",baixada,"-0,96%","-0,11","2.528.454,05","5.118,15","19,17","3,96%",11:57
MIQUEL Y COSTAS,"29,99",baixada,"-0,03%","-0,01","596.435,48","614,34","17,27","1,60%",11:52
NATRA,"0,40",baixada,"-1,23%","-0,01","1.651,60","18,99","2,11","0,00%",19/10
NATURHOUSE HEALTH,"4,27",baixada,"-0,26%","-0,01","25.016,24","257,94","11,50","7,76%",11:47
NEINOR HOMES,"17,62",baixada,"-0,17%","-0,03","220.239,81","1.392,07","0,00","0,00%",11:52
NH HOTELES,"5,335",pujada,"+0,76%","0,040","970.681,54","1.865,20","43,55","0,90%",11:49
NICOLAS CORREA,"2,59",pujada,"+0,00%","0,00","3.283,76","32,02","0,00","0,00%",11:50
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",19/10
OHL,"4,75",pujada,"+2,06%","0,10","6.886.957,45","1.409,54","9,87","2,70%",11:54
ORYZON GENOMICS,"1,85",pujada,"+0,49%","0,01","5.939,94","64,91","0,00","0,00%",11:30
PARQUES REUNIDOS,"13,20",pujada,"+1,03%","0,14","34.260,83","1.062,97","19,22","1,91%",11:45
PESCANOVA,"1,47",pujada,"+9,04%","0,12","7.122.140,12","41,64","2,32","8,69%",11:52
PHARMA MAR R,"3,12",pujada,"+1,63%","0,05","444.863,76","681,31","0,00","0,00%",11:55
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,90",baixada,"-1,59%","-0,16","2.671,40","170,87","14,24","2,66%",11:43
PROSEGUR,"6,41",baixada,"-0,47%","-0,03","578.274,23","3.974,28","24,30","1,76%",11:36
QUABIT INMOBIL.,"1,54",pujada,"+0,39%","0,01","59.242,93","118,24","0,00","0,00%",11:43
REALIA BUSINESS,"1,05",baixada,"-0,47%","-0,01","28.778,13","677,05","42,78","0,00%",11:30
REE,"18,18",baixada,"-0,03%","-0,01","1.939.387,98","9.855,77","14,72","5,03%",11:55
RENO DE MEDICI,"0,602",pujada,"+1,01%","0,006","54.408,09","227,65","12,19","0,00%",11:16
RENTA 4 SERVICIOS,"5,93",pujada,"+0,34%","0,02","9.910,83","241,31","19,61","1,54%",19/10
RENTA CORPORACION,"2,640",baixada,"-1,31%","-0,035","92.155,48","86,99","0,00","0,00%",11:15
REPSOL,"15,28",baixada,"-0,07%","-0,01","8.652.638,85","23.323,34","11,03","5,18%",11:55
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",19/10
RIOJANAS,"5,29",pujada,"+0,95%","0,05","1.436,16","26,99","0,00","0,00%",19/10
Reig Jofre,"2,60",pujada,"+0,04%","0,00","2.624,72","166,80","23,74","1,26%",10:25
SABADELL,"1,60",baixada,"-2,80%","-0,05","19.675.182,10","9.098,16","12,01","3,57%",11:56
SACYR,"2,15",pujada,"+0,47%","0,01","1.102.941,46","1.155,78","6,47","0,00%",11:50
SAETA YIELD,"9,64",pujada,"+0,29%","0,03","104.855,93","785,83","16,72","7,84%",11:54
SANTANDER,"5,58",pujada,"+0,16%","0,01","52.640.530,94","89.538,48","11,84","3,95%",11:57
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,18",pujada,"+0,56%","0,00","141.637,59","63,52","0,00","0,00%",11:54
SOLARIA ENERGIA,"1,43",pujada,"+4,76%","0,07","643.612,04","157,28","22,64","0,00%",11:53
SOTOGRANDE,"3,02",pujada,"+0,00%","0,00","0,00","135,19","0,00","0,00%",19/10
SPS,"0,90",baixada,"-1,10%","-0,01","19.834,10","51,23","0,00","0,00%",11:45
TALGO,"4,18",pujada,"+1,55%","0,06","311.372,25","573,70","8,94","1,90%",11:48
TECNICAS REUNIDAS,"25,72",baixada,"-0,04%","-0,01","2.298.128,20","1.438,48","10,63","5,40%",11:56
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,86",pujada,"+0,39%","0,03","43.070.762,32","44.519,08","12,63","4,35%",11:57
TELEPIZZA GROUP,"4,94",baixada,"-1,16%","-0,06","2.016,07","502,60","15,02","0,00%",11:33
TUBACEX,"2,99",pujada,"+2,57%","0,08","585.534,74","390,29","79,29","0,35%",11:51
TUBOS REUNIDOS,"0,85",pujada,"+1,20%","0,01","60.139,01","146,73","0,00","0,00%",11:03
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",19/10
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",19/10
VIDRALA,"75,40",baixada,"-0,13%","-0,10","47.026,50","1.860,82","22,05","1,13%",11:28
VISCOFAN,"50,90",baixada,"-0,20%","-0,10","267.788,92","2.368,40","19,05","2,83%",11:56
VOCENTO,"1,49",baixada,"-0,67%","-0,01","6.769,22","187,46","13,90","0,00%",10:47
ZARDOYA OTIS,"8,92",pujada,"+0,79%","0,07","471.514,00","4.215,36","27,45","3,53%",11:56
