Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
ENAGAS,"24,77",pujada,"+0,00%","0,00","25.222.362,87","5.907,48","12,69","5,95%",17:38
ENCE,"5,705",pujada,"+1,60%","0,090","4.235.167,66","1.401,29","15,36","3,25%",17:38
ENDESA,"18,88",pujada,"+0,35%","0,07","26.422.931,22","20.026,30","14,44","7,17%",17:38
ERCROS,"2,70",pujada,"+4,78%","0,12","1.530.138,18","299,42","7,02","0,00%",17:38
EUROPAC,"10,45",pujada,"+4,45%","0,45","2.726.888,53","1.021,65","13,61","2,97%",17:38
EUSKALTEL,"7,54",pujada,"+1,06%","0,08","3.353.376,36","1.339,13","20,74","4,55%",17:38
FAES FARMA,"3,045",pujada,"+0,83%","0,025","522.790,65","773,82","19,28","1,94%",17:38
FCC,"8,99",pujada,"+1,71%","0,15","913.978,28","3.414,73","17,12","0,00%",17:38
FERROCARRILES,"35,58",pujada,"+0,45%","0,16","1.673.872,49","1.220,05","29,02","1,65%",17:38
FERSA ENERGIAS,"0,49",pujada,"+1,03%","0,01","86.306,63","68,60","91,57","0,00%",17:38
FLUIDRA,"11,58",pujada,"+1,14%","0,13","939.719,04","1.305,37","28,72","1,34%",17:38
GAM,"1,72",pujada,"+3,61%","0,06","64.134,99","57,26","0,00","0,00%",17:38
GAS NATURAL,"19,19",pujada,"+3,20%","0,60","39.389.175,98","19.198,23","15,24","5,37%",17:38
GLOBAL DOMINION,"4,51",pujada,"+2,25%","0,10","333.867,10","764,43","25,83","0,00%",17:38
GR.EMPRES.SAN JOSE,"3,28",pujada,"+3,14%","0,10","354.830,38","211,33","0,00","0,00%",17:38
GRIFOLS,"24,40",pujada,"+0,29%","0,07","16.014.854,26","10.397,57","24,08","1,46%",17:38
GRIFOLS CL.B,"18,75",baixada,"-1,06%","-0,20","1.138.997,17","4.910,87","0,00","0,00%",17:38
GRUPO CATALANA OCC,"37,19",pujada,"+0,84%","0,31","2.469.967,89","4.455,60","13,26","2,08%",17:38
GRUPO EZENTIS SA,"0,56",pujada,"+3,50%","0,02","906.487,34","166,33","35,76","0,00%",17:38
GRUPO FERROVIAL,"30,83",baixada,"0,00%","0,00","0,00","4.324,36","0,00","0,00%",4/12
GRUPO PRISA,"2,61",pujada,"+1,84%","0,05","1.623.039,73","200,07","4,46","0,00%",17:38
HISPANIA ACTIVOS,"15,15",pujada,"+1,20%","0,18","1.463.983,38","1.653,37","21,37","3,18%",17:38
IAG (IBERIA),"7,06",pujada,"+0,47%","0,03","15.784.549,13","15.056,77","6,83","3,90%",17:38
IBERDROLA,"6,64",pujada,"+0,12%","0,01","64.168.865,25","42.080,97","15,71","4,94%",17:38
IBERPAPEL GESTION,"30,00",pujada,"+1,28%","0,37","80.306,04","327,92","15,96","2,21%",17:38
INDITEX,"30,38",baixada,"-0,64%","-0,20","89.916.520,14","95.182,55","26,99","2,50%",17:38
INDRA,"10,83",pujada,"+0,70%","0,08","8.488.791,40","1.924,65","15,42","0,00%",17:38
INM. COLONIAL,"8,30",pujada,"+2,63%","0,21","16.863.562,86","3.249,65","34,78","2,31%",17:38
INMO DEL SUR,"10,66",baixada,"-0,56%","-0,06","3.953,80","179,90","19,74","2,81%",17:38
INYPSA,"0,165",pujada,"+3,13%","0,005","424.254,70","59,25","0,00","0,00%",17:38
LABORATORIOS FARMA,"16,40",baixada,"-1,56%","-0,26","155.986,77","820,00","40,07","1,04%",17:38
LAR ESPANA,"8,69",pujada,"+1,48%","0,13","1.526.853,37","803,98","29,91","4,45%",17:38
LIBERBANK,"0,46",baixada,"-0,44%","-0,00","2.456.653,45","1.334,65","0,00","0,00%",17:38
LINGOTES,"17,90",pujada,"+0,90%","0,16","86.344,99","177,70","0,00","0,00%",17:38
LOGISTA,"20,43",pujada,"+0,71%","0,15","1.752.459,24","2.706,77","17,48","5,18%",17:38
MAPFRE,"2,78",baixada,"-1,21%","-0,03","8.700.503,95","8.576,56","13,24","5,20%",17:38
MEDIASET,"9,760",baixada,"-0,77%","-0,076","10.480.323,27","3.287,71","16,68","5,71%",17:38
MELIA HOTELS INTL,"11,24",pujada,"+1,54%","0,17","5.136.970,34","2.576,09","22,49","1,20%",17:38
MERLIN PROP.,"11,14",pujada,"+0,77%","0,09","13.652.797,87","5.237,94","18,97","4,18%",17:38
MIQUEL Y COSTAS,"36,00",pujada,"+2,13%","0,75","503.290,30","743,40","19,65","1,53%",17:38
MONTEBALITO,"2,310",pujada,"+0,87%","0,020","9.130,21","69,45","0,00","0,00%",17:38
NATRA,"0,44",pujada,"+7,32%","0,03","439.135,37","21,13","2,11","0,00%",17:38
NATURHOUSE HEALTH,"4,09",pujada,"+0,96%","0,04","126.675,12","244,44","11,13","9,49%",17:38
NH HOTELES,"6,140",pujada,"+0,33%","0,020","3.306.962,11","2.154,17","49,63","0,83%",17:38
NICOLAS CORREA,"2,67",baixada,"-0,56%","-0,02","37.750,61","33,25","0,00","0,00%",17:38
OHL,"4,91",pujada,"+0,68%","0,03","4.411.941,58","1.459,74","16,28","0,94%",17:38
ORYZON GENOMICS,"3,00",baixada,"-2,50%","-0,08","931.143,40","103,88","0,00","0,00%",17:38
PARQUES REUNIDOS,"14,85",pujada,"+0,00%","0,00","82.515,08","1.199,02","23,31","1,73%",17:38
PHARMA MAR R,"2,38",baixada,"-0,63%","-0,02","757.002,45","528,79","0,00","0,00%",17:38
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"10,64",pujada,"+1,90%","0,20","72.224,14","185,61","14,24","2,66%",17:38
PROSEGUR,"7,14",pujada,"+1,28%","0,09","4.094.301,11","4.381,58","25,70","1,73%",17:38
QUABIT INMOBIL.,"1,84",pujada,"+5,20%","0,09","557.233,82","137,56","0,00","0,00%",17:38
REALIA BUSINESS,"1,08",baixada,"-0,92%","-0,01","295.381,35","702,84","43,59","0,00%",17:38
REE,"18,73",pujada,"+0,38%","0,07","24.381.882,00","10.131,72","15,13","4,90%",17:38
RENTA 4 SERVICIOS,"6,10",pujada,"+0,00%","0,00","27.967,42","248,23","19,61","1,54%",17:38
RENTA CORPORACION,"2,830",baixada,"-0,18%","-0,005","242.129,95","92,42","13,93","6,10%",17:38
REPSOL,"15,69",pujada,"+0,64%","0,10","80.145.428,48","23.903,75","10,58","5,21%",17:38
RIOJANAS,"5,80",pujada,"+0,00%","0,00","12.797,56","30,46","0,00","0,00%",17:38
Reig Jofre,"2,43",pujada,"+1,46%","0,04","54.869,91","155,25","23,74","1,26%",17:38
SABADELL,"1,65",baixada,"-1,49%","-0,03","24.555.108,34","9.329,51","11,87","3,61%",17:38
SACYR,"2,12",baixada,"-1,35%","-0,03","5.808.010,85","1.134,46","6,57","0,00%",17:38
SAETA YIELD,"9,61",pujada,"+0,51%","0,05","1.288.252,46","780,28","17,71","7,88%",17:38
SANTANDER,"5,56",baixada,"-0,34%","-0,02","142.533.732,81","90.055,87","12,07","3,93%",17:38
SIEMENS GAMESA,"10,15",baixada,"-0,64%","-0,07","20.604.259,09","6.934,04","12,10","0,87%",17:38
SNIACE,"0,23",pujada,"+18,23%","0,04","15.275.253,84","78,62","0,00","0,00%",17:38
SOLARIA ENERGIA,"1,69",baixada,"-1,46%","-0,03","659.061,61","185,78","27,92","0,00%",17:38
TALGO,"4,07",pujada,"+3,22%","0,13","3.012.466,45","562,50","11,55","1,83%",17:38
TECNICAS REUNIDAS,"25,65",pujada,"+0,69%","0,18","5.886.790,57","1.433,45","22,68","5,50%",17:38
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,56",baixada,"-0,15%","-0,01","87.757.383,39","43.199,18","11,73","4,67%",17:38
TELEPIZZA GROUP,"4,80",pujada,"+0,00%","0,00","1.177.264,65","487,19","14,77","0,51%",17:38
TUBACEX,"3,25",pujada,"+0,15%","0,01","452.839,73","434,18","112,01","0,02%",17:38
TUBOS REUNIDOS,"0,81",baixada,"-0,61%","-0,01","67.808,28","142,36","0,00","0,00%",17:38
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",17:38
VIDRALA,"86,50",pujada,"+0,87%","0,75","780.871,15","2.142,23","24,33","1,02%",17:38
VISCOFAN,"54,03",pujada,"+0,92%","0,49","3.968.252,43","2.521,26","20,00","2,77%",17:38
VOCENTO,"1,54",pujada,"+3,02%","0,05","110.242,15","191,83","19,60","0,00%",17:38
ZARDOYA OTIS,"9,40",baixada,"-0,11%","-0,01","1.550.315,46","4.408,25","28,27","3,43%",17:38
