Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
DIA,"4,38",baixada,"-0,34%","-0,02","5.419.932,11","2.729,47","10,42","4,80%",11:33
DOGI INTL FABRICS,"3,59",baixada,"-0,19%","-0,01","35.170,28","258,42","0,00","0,00%",11:25
DURO FELGUERA,"0,51",baixada,"-1,92%","-0,01","56.220,32","84,80","51,00","4,31%",11:24
EBRO FOODS,"20,83",pujada,"+0,12%","0,03","761.109,57","3.188,09","17,07","3,29%",11:29
EDREAMS ODIGEO REG,"2,60",baixada,"-2,55%","-0,07","96.934,03","286,11","8,19","0,00%",11:33
ELECNOR,"11,95",baixada,"-0,42%","-0,05","32.203,86","1.036,17","11,22","2,34%",11:17
ENAGAS,"24,21",pujada,"+0,62%","0,15","3.745.157,70","5.748,72","12,38","6,00%",11:34
ENCE,"4,675",baixada,"-1,48%","-0,070","623.285,55","1.152,56","14,17","3,34%",11:34
ENDESA,"19,09",baixada,"-0,62%","-0,12","6.500.980,39","20.243,34","15,82","6,70%",11:34
ERCROS,"2,54",pujada,"+0,36%","0,01","298.755,23","280,78","7,02","0,00%",11:33
EUROPAC,"7,95",baixada,"-0,13%","-0,01","439.050,99","774,08","12,71","3,75%",11:34
EUSKALTEL,"7,50",baixada,"-1,57%","-0,12","1.485.453,57","1.350,02","19,15","4,47%",11:34
FAES FARMA,"2,925",baixada,"-1,68%","-0,050","733.206,89","749,60","17,21","0,94%",11:33
FCC,"8,00",baixada,"-1,14%","-0,09","44.575,79","3.038,18","17,61","0,00%",11:25
FERROCARRILES,"34,44",baixada,"-1,60%","-0,56","160.741,86","1.190,23","25,97","1,70%",11:21
FERSA ENERGIAS,"0,44",baixada,"-2,25%","-0,01","11.336,52","63,00","91,57","0,00%",11:22
FLUIDRA,"8,86",pujada,"+0,11%","0,01","529.907,21","997,89","26,29","1,70%",11:35
GAM,"1,32",baixada,"-2,22%","-0,03","25.457,38","43,28","0,00","0,00%",11:07
GAMESA,"11,88",pujada,"+0,34%","0,04","7.128.629,05","8.030,68","13,19","1,28%",11:34
GAS NATURAL,"18,46",baixada,"-0,49%","-0,09","2.552.076,67","18.482,73","14,46","5,33%",11:33
GLOBAL DOMINION,"4,11",baixada,"-0,84%","-0,04","232.854,03","696,63","24,20","0,00%",11:32
GR.EMPRES.SAN JOSE,"3,02",baixada,"-1,63%","-0,05","190.023,40","198,33","0,00","0,00%",11:32
GRIFOLS,"24,16",baixada,"-1,67%","-0,41","1.567.447,64","10.378,39","24,20","1,46%",11:34
GRIFOLS CL.B,"18,09",baixada,"-1,44%","-0,27","1.785.619,89","4.761,86","0,00","0,00%",11:22
GRUPO CATALANA OCC,"34,60",pujada,"+0,29%","0,10","420.222,67","4.146,00","12,41","2,23%",11:33
GRUPO EZENTIS SA,"0,57",baixada,"-2,23%","-0,01","397.854,27","141,54","27,02","0,00%",11:32
GRUPO FERROVIAL,"30,83",baixada,"0,00%","0,00","0,00","4.324,36","0,00","0,00%",4/12
GRUPO PRISA,"3,04",baixada,"-1,14%","-0,04","193.650,25","240,88","6,24","0,00%",11:23
HISPANIA ACTIVOS,"15,00",baixada,"-0,53%","-0,08","717.683,43","1.646,28","21,16","3,38%",11:31
IAG (IBERIA),"7,23",baixada,"-1,01%","-0,07","6.950.929,11","15.410,84","7,10","3,80%",11:33
IBERDROLA,"6,66",baixada,"-0,17%","-0,01","10.891.025,85","41.910,39","15,54","4,87%",11:34
IBERPAPEL GESTION,"26,75",baixada,"-0,93%","-0,25","4.092,75","292,39","14,71","2,38%",10:38
INDITEX,"31,01",baixada,"-0,80%","-0,25","10.546.412,30","96.756,46","28,35","2,37%",11:33
INDRA,"13,09",baixada,"-0,53%","-0,07","1.000.537,17","2.308,87","19,41","0,00%",11:34
INM. COLONIAL,"7,81",baixada,"-2,61%","-0,21","4.233.677,90","3.084,03","34,69","2,38%",11:34
INMO DEL SUR,"11,10",pujada,"+0,91%","0,10","2.495,35","179,22","0,00","0,00%",09:34
INYPSA,"0,165",pujada,"+0,00%","0,000","259.115,91","61,10","0,00","0,00%",11:29
LABORATORIOS FARMA,"15,35",baixada,"-0,39%","-0,06","143.442,95","770,00","42,89","1,03%",11:06
LAR ESPANA,"8,26",baixada,"-1,68%","-0,14","139.156,81","770,54","29,43","4,89%",11:34
LIBERBANK,"0,71",baixada,"-0,83%","-0,01","105.868,04","664,73","7,52","0,00%",11:15
LINGOTES,"15,50",baixada,"-0,61%","-0,10","26.159,13","155,00","0,00","0,00%",10:46
LOGISTA,"20,40",baixada,"-1,12%","-0,23","326.772,40","2.728,01","15,63","4,77%",11:32
MAPFRE,"2,67",pujada,"+0,49%","0,01","2.393.509,80","8.194,69","12,05","5,49%",11:33
MEDIASET,"9,639",pujada,"+0,11%","0,011","5.281.715,09","3.281,31","16,41","5,81%",11:34
MELIA HOTELS INTL,"12,14",baixada,"-0,49%","-0,06","1.963.088,89","2.796,60","23,53","1,20%",11:34
MERLIN PROP.,"11,05",baixada,"-0,36%","-0,04","2.489.659,00","5.181,57","19,17","3,96%",11:33
MIQUEL Y COSTAS,"30,30",baixada,"-0,66%","-0,20","11.884,24","639,94","17,27","1,60%",11:33
MONTEBALITO,"2,185",baixada,"-0,46%","-0,010","17.674,51","64,65","0,00","0,00%",11:09
NATRA,"0,40",baixada,"-1,23%","-0,01","1.231,20","18,99","2,11","0,00%",10:12
NATURHOUSE HEALTH,"4,30",pujada,"+0,00%","0,00","19.075,43","258,00","11,50","7,76%",10:58
NH HOTELES,"5,275",baixada,"-2,31%","-0,125","2.262.089,26","1.852,94","43,55","0,90%",11:33
NICOLAS CORREA,"2,64",pujada,"+1,54%","0,04","3.403,34","32,52","0,00","0,00%",10:44
OHL,"4,69",baixada,"-3,40%","-0,17","10.159.199,47","1.435,54","9,87","2,70%",11:35
ORYZON GENOMICS,"1,90",pujada,"+3,20%","0,06","31.138,85","63,06","0,00","0,00%",11:16
PARQUES REUNIDOS,"13,05",pujada,"+0,15%","0,02","31.948,55","1.050,45","19,22","1,91%",11:04
PHARMA MAR R,"3,14",baixada,"-1,10%","-0,04","608.272,40","699,12","0,00","0,00%",11:32
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,99",baixada,"-0,20%","-0,02","55.672,92","173,30","14,24","2,66%",18/10
PROSEGUR,"6,46",pujada,"+0,16%","0,01","498.173,52","3.974,28","24,30","1,76%",11:34
QUABIT INMOBIL.,"1,55",baixada,"-0,83%","-0,01","280.410,66","117,31","0,00","0,00%",11:32
REALIA BUSINESS,"1,05",baixada,"-0,94%","-0,01","3.803,05","667,38","42,78","0,00%",11:13
REE,"18,08",baixada,"-0,08%","-0,02","2.106.429,16","9.780,02","14,72","5,03%",11:32
RENTA 4 SERVICIOS,"5,86",baixada,"-0,85%","-0,05","87,90","238,46","19,61","1,54%",11:17
RENTA CORPORACION,"2,695",baixada,"-3,41%","-0,095","95.877,56","90,44","0,00","0,00%",11:14
REPSOL,"15,15",baixada,"-0,88%","-0,14","11.516.326,95","23.216,42","11,03","5,18%",11:34
RIOJANAS,"5,29",pujada,"+0,00%","0,00","909,88","27,78","0,00","0,00%",11:01
Reig Jofre,"2,60",pujada,"+0,00%","0,00","483,60","166,80","23,74","1,26%",09:53
SABADELL,"1,65",baixada,"-1,32%","-0,02","15.319.640,82","9.277,88","12,01","3,57%",11:34
SACYR,"2,15",pujada,"+0,33%","0,01","3.779.091,08","1.161,12","6,47","0,00%",11:33
SAETA YIELD,"9,60",baixada,"-0,83%","-0,08","139.589,55","789,58","16,72","7,84%",11:32
SANTANDER,"5,57",baixada,"-1,17%","-0,07","56.910.426,52","89.666,81","11,84","3,95%",11:35
SNIACE,"0,18",pujada,"+0,00%","0,00","466.075,59","62,12","0,00","0,00%",11:28
SOLARIA ENERGIA,"1,37",pujada,"+1,11%","0,02","165.583,35","149,61","22,64","0,00%",11:31
TALGO,"4,17",baixada,"-0,67%","-0,03","288.289,54","576,29","8,94","1,90%",11:34
TECNICAS REUNIDAS,"25,73",baixada,"-0,12%","-0,03","3.659.532,04","1.435,13","10,63","5,40%",11:34
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"8,85",baixada,"-1,29%","-0,12","38.767.590,98","44.650,07","12,63","4,35%",11:34
TELEPIZZA GROUP,"5,00",baixada,"-0,08%","-0,00","325.418,75","503,20","15,02","0,00%",11:30
TUBACEX,"2,90",baixada,"-0,85%","-0,03","210.185,50","386,97","79,29","0,35%",11:32
TUBOS REUNIDOS,"0,84",baixada,"-0,60%","-0,01","56.818,01","144,99","0,00","0,00%",11:28
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",18/10
VIDRALA,"75,35",pujada,"+0,60%","0,45","173.893,20","1.862,06","22,05","1,13%",11:31
VISCOFAN,"50,86",baixada,"-1,22%","-0,63","612.104,69","2.374,46","19,05","2,83%",11:34
VOCENTO,"1,48",pujada,"+0,00%","0,00","66.232,05","184,96","13,90","0,00%",11:31
ZARDOYA OTIS,"8,96",baixada,"-0,55%","-0,05","386.708,37","4.234,18","27,45","3,53%",11:27
