Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
DOGI INTL FABRICS,"3,64",baixada,"-1,02%","-0,04","109.423,47","262,82","0,00","0,00%",17:38
DURO FELGUERA,"0,54",pujada,"+1,89%","0,01","276.491,71","88,00","0,00","0,00%",17:38
EBRO FOODS,"20,50",baixada,"-0,63%","-0,13","4.414.315,01","3.142,70","17,73","3,15%",17:38
EDREAMS ODIGEO REG,"3,30",pujada,"+23,87%","0,64","7.691.728,32","350,89","8,73","0,00%",17:38
ELECNOR,"12,03",pujada,"+0,00%","0,00","110.721,65","1.046,61","11,27","2,33%",17:38
ENAGAS,"24,44",pujada,"+0,35%","0,09","19.385.884,94","5.816,76","12,22","6,04%",17:38
ENCE,"5,250",baixada,"-2,33%","-0,125","7.409.218,54","1.283,08","14,08","3,28%",17:38
ENDESA,"19,38",baixada,"-0,72%","-0,14","30.058.163,44","20.576,85","15,02","6,96%",17:38
ENEL GREEN POWER,"1,93",pujada,"+0,00%","0,00","86.618,27","9.655,00","23,54","1,59%",1/04
ERCROS,"2,79",baixada,"-1,10%","-0,03","1.251.106,53","313,63","7,02","0,00%",17:38
EUROPAC,"9,02",baixada,"-1,26%","-0,12","1.847.651,05","860,22","11,62","3,48%",17:38
EUSKALTEL,"6,85",pujada,"+0,31%","0,02","3.837.972,79","1.227,65","17,00","5,29%",17:38
FAES FARMA,"2,895",baixada,"-0,69%","-0,020","821.550,33","735,58","18,00","1,50%",17:38
FCC,"9,14",baixada,"-4,79%","-0,46","581.266,39","3.470,04","18,40","0,00%",17:38
FERGO AISA,"0,017",pujada,"+0,00%","0,000","0,00","13,16","0,00","0,00%",28/01
FERROCARRILES,"34,90",pujada,"+1,16%","0,40","888.839,66","1.194,68","25,60","1,72%",17:38
FERROVIAL,"18,63",pujada,"+0,70%","0,13","29.083.031,42","13.729,18","33,90","3,17%",17:38
FERSA ENERGIAS,"0,50",pujada,"+1,01%","0,01","66.760,80","70,00","91,57","0,00%",17:38
FLUIDRA,"8,70",pujada,"+0,29%","0,03","848.124,76","979,31","23,54","1,92%",17:38
FUNESPANA,"7,42",baixada,"-0,67%","-0,05","737,00","134,85","0,00","0,00%",17:38
GAM,"1,48",pujada,"+2,07%","0,03","24.421,59","48,27","0,00","0,00%",17:38
GAMESA,"12,38",baixada,"-0,40%","-0,05","28.723.781,36","8.442,77","13,54","1,42%",17:38
GAS NATURAL,"18,40",pujada,"+0,11%","0,02","23.325.075,66","18.417,69","14,02","5,49%",17:38
GESTAMP AUTOM,"5,70",baixada,"-1,55%","-0,09","4.793.156,86","3.277,55","14,00","2,14%",17:38
GLOBAL DOMINION,"4,42",baixada,"-0,58%","-0,03","241.198,83","751,04","25,82","0,00%",17:38
GR.EMPRES.SAN JOSE,"3,14",pujada,"+1,62%","0,05","1.214.061,98","206,78","0,00","0,00%",17:38
GRIFOLS,"25,81",baixada,"-4,23%","-1,14","32.281.713,63","10.998,41","24,90","1,41%",17:38
GRUPO CATALANA OCC,"35,73",baixada,"-0,67%","-0,24","745.936,30","4.256,40","12,73","2,18%",17:38
GRUPO EZENTIS SA,"0,57",baixada,"-0,35%","-0,00","197.828,88","166,62","24,97","0,00%",17:38
GRUPO PRISA,"2,80",baixada,"-3,81%","-0,11","157.309,86","221,46","4,63","0,00%",17:38
GRUPO TAVEX S.A,"0,238",pujada,"+0,00%","0,000","3.352,77","18,56","0,00","0,00%",6/02
HISPANIA ACTIVOS,"14,58",baixada,"-0,55%","-0,08","1.819.337,76","1.592,24","19,90","3,57%",17:38
IAG (IBERIA),"7,08",baixada,"-2,39%","-0,17","24.541.267,80","15.063,17","7,14","3,76%",17:38
IBERDROLA,"6,90",baixada,"-0,26%","-0,02","77.316.044,08","43.641,39","15,47","4,90%",17:38
IBERPAPEL GESTION,"27,00",pujada,"+0,90%","0,24","363.448,24","295,12","14,86","2,36%",17:38
INDITEX,"31,20",baixada,"-0,86%","-0,27","82.400.763,44","97.114,88","28,42","2,37%",17:38
INDRA,"12,16",baixada,"-1,18%","-0,15","13.939.354,33","2.146,35","19,49","0,00%",17:38
INM. COLONIAL,"7,96",baixada,"-2,06%","-0,17","10.235.643,37","3.132,30","33,26","2,51%",17:38
INMO DEL SUR,"10,65",baixada,"-0,93%","-0,10","34.581,83","180,75","0,00","0,00%",17:38
INYPSA,"0,175",pujada,"+2,94%","0,005","295.898,74","64,80","0,00","0,00%",17:38
LABORATORIOS FARMA,"16,00",baixada,"-0,68%","-0,11","329.335,06","814,00","44,50","1,03%",17:38
LAR ESPANA,"8,26",pujada,"+0,49%","0,04","1.135.760,37","769,43","28,57","5,03%",17:38
LIBERBANK,"0,44",pujada,"+5,26%","0,02","3.512.381,80","406,75","9,87","0,00%",17:38
LINGOTES,"15,51",baixada,"-1,28%","-0,20","92.164,00","155,05","0,00","0,00%",17:38
LOGISTA,"20,04",baixada,"-0,82%","-0,17","1.679.438,93","2.663,63","14,88","5,01%",17:38
MEDIASET,"9,079",baixada,"-2,23%","-0,207","10.357.531,25","3.048,30","15,53","6,11%",17:38
MELIA HOTELS INTL,"11,56",baixada,"-1,37%","-0,16","5.881.093,95","2.663,37","22,32","1,28%",17:38
MERLIN PROP.,"11,06",baixada,"-1,16%","-0,13","15.021.369,09","5.195,66","18,48","4,20%",17:38
MIQUEL Y COSTAS,"31,00",pujada,"+2,03%","0,62","97.286,81","640,15","17,34","1,59%",17:38
NATRA,"0,45",pujada,"+0,00%","0,00","22.310,73","21,13","2,11","0,00%",17:38
NATURHOUSE HEALTH,"4,18",baixada,"-0,38%","-0,02","209.858,69","251,64","11,21","7,96%",17:38
NEINOR HOMES,"17,97",baixada,"-1,96%","-0,36","3.018.825,63","1.420,51","0,00","0,00%",17:38
NH HOTELES,"5,480",pujada,"+0,09%","0,005","3.176.786,13","1.921,24","43,03","0,94%",17:38
NICOLAS CORREA,"2,70",baixada,"-1,46%","-0,04","7.679,60","33,25","0,00","0,00%",17:38
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",17:38
OHL,"4,97",pujada,"+2,11%","0,10","8.441.780,51","1.475,87","16,45","1,05%",17:38
ORYZON GENOMICS,"2,37",baixada,"-2,35%","-0,06","586.261,53","81,30","0,00","0,00%",17:38
PARQUES REUNIDOS,"13,74",pujada,"+0,77%","0,11","132.793,02","1.108,18","19,49","1,89%",17:38
PESCANOVA,"1,28",baixada,"-3,03%","-0,04","704.367,85","36,99","2,32","8,69%",17:38
PHARMA MAR R,"3,24",baixada,"-1,82%","-0,06","2.035.197,82","724,72","0,00","0,00%",17:38
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,99",pujada,"+0,00%","0,00","6.299,39","173,30","14,24","2,66%",17:38
PROSEGUR,"6,52",baixada,"-0,31%","-0,02","1.115.059,64","4.017,48","23,70","1,73%",17:38
QUABIT INMOBIL.,"1,63",pujada,"+0,31%","0,01","73.992,96","126,12","0,00","0,00%",17:38
REALIA BUSINESS,"1,11",baixada,"-0,89%","-0,01","39.209,78","712,51","42,58","0,00%",17:38
REE,"18,31",pujada,"+0,03%","0,01","21.014.720,27","9.885,53","14,81","5,00%",17:38
RENO DE MEDICI,"0,604",pujada,"+0,17%","0,001","17.406,75","228,03","12,19","0,00%",17:38
RENTA 4 SERVICIOS,"5,94",pujada,"+0,00%","0,00","19.149,08","241,72","19,61","1,54%",17:38
RENTA CORPORACION,"2,710",baixada,"-2,34%","-0,065","204.248,76","90,28","12,83","6,63%",17:38
REPSOL,"16,16",pujada,"+0,00%","0,00","60.413.376,80","24.690,36","11,10","5,15%",17:38
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",17:38
RIOJANAS,"5,27",pujada,"+0,57%","0,03","4.136,95","27,68","0,00","0,00%",17:38
Reig Jofre,"2,65",baixada,"-3,77%","-0,10","104.701,64","169,81","23,74","1,26%",17:38
SABADELL,"1,73",baixada,"-0,52%","-0,01","38.305.892,22","9.710,33","11,34","3,78%",17:38
SACYR,"2,22",baixada,"-1,11%","-0,03","2.962.085,67","1.186,70","6,32","0,00%",17:38
SAETA YIELD,"9,68",pujada,"+0,00%","0,00","434.277,95","786,56","16,21","8,09%",17:38
SANTANDER,"5,82",baixada,"-0,19%","-0,01","170.996.047,41","92.971,16","12,30","3,85%",17:38
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,20",pujada,"+0,51%","0,00","578.618,17","68,79","0,00","0,00%",17:38
SOLARIA ENERGIA,"1,44",baixada,"-2,70%","-0,04","1.218.858,87","160,02","22,80","0,00%",17:38
SOTOGRANDE,"3,08",pujada,"+1,99%","0,06","29.260,00","138,33","0,00","0,00%",17:38
SPS,"0,96",baixada,"-2,35%","-0,02","72.958,12","51,61","0,00","0,00%",17:38
TALGO,"4,39",pujada,"+1,46%","0,06","1.882.209,04","599,24","10,17","1,76%",17:38
TECNICAS REUNIDAS,"27,99",pujada,"+2,28%","0,63","16.885.588,75","1.567,60","10,88","5,28%",17:38
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"9,03",baixada,"-0,12%","-0,01","93.123.626,58","45.531,68","12,07","4,60%",17:38
TELEPIZZA GROUP,"4,89",baixada,"-1,91%","-0,10","302.546,80","492,42","15,02","0,00%",17:38
TUBACEX,"3,13",pujada,"+2,80%","0,09","880.848,92","416,22","80,40","0,34%",17:38
TUBOS REUNIDOS,"0,91",pujada,"+0,00%","0,00","168.143,87","156,34","0,00","0,00%",17:38
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",17:38
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",17:38
VIDRALA,"77,85",pujada,"+0,00%","0,00","715.253,30","1.931,48","22,29","1,11%",17:38
VISCOFAN,"51,15",baixada,"-0,83%","-0,43","5.219.747,96","2.381,91","18,66","2,91%",17:38
VOCENTO,"1,50",pujada,"+0,00%","0,00","83.019,24","186,21","15,31","0,00%",17:38
ZARDOYA OTIS,"9,40",baixada,"-1,16%","-0,11","1.334.691,32","4.417,66","27,73","3,50%",17:38
