Nom,Preu,Estat,Var. per cent,Var. en euros,Volum en euros,Capitalizacio (milions euros),Per,Rent./Div,Hora
DIA,"4,25",pujada,"+1,29%","0,05","11.810.788,36","2.640,46","10,60","5,05%",15:34
DOGI INTL FABRICS,"3,66",baixada,"-1,74%","-0,07","86.173,28","266,42","0,00","0,00%",12:06
DURO FELGUERA,"0,55",pujada,"+3,77%","0,02","242.381,18","89,60","0,00","0,00%",15:30
EBRO FOODS,"20,67",pujada,"+0,07%","0,02","2.122.087,52","3.184,24","17,73","3,15%",15:30
EDREAMS ODIGEO REG,"2,68",pujada,"+0,60%","0,02","169.722,01","294,74","8,73","0,00%",15:34
ELECNOR,"12,13",pujada,"+0,00%","0,00","90.500,28","1.056,18","11,27","2,33%",15:26
ENAGAS,"24,36",baixada,"-1,50%","-0,37","11.152.769,99","5.846,60","12,22","6,04%",15:34
ENCE,"5,385",pujada,"+8,13%","0,405","4.995.200,41","1.329,87","14,08","3,28%",15:34
ENDESA,"19,51",baixada,"-0,71%","-0,14","11.937.808,14","20.820,36","15,02","6,96%",15:34
ENEL GREEN POWER,"1,93",pujada,"+0,00%","0,00","86.618,27","9.655,00","23,54","1,59%",1/04
ERCROS,"2,81",pujada,"+1,01%","0,03","963.811,63","311,41","7,02","0,00%",15:31
EUROPAC,"9,13",pujada,"+2,30%","0,21","992.880,98","876,44","11,62","3,48%",15:34
EUSKALTEL,"6,79",baixada,"-1,25%","-0,09","1.911.638,28","1.214,61","17,00","5,29%",15:35
FAES FARMA,"2,925",pujada,"+0,52%","0,015","371.096,37","745,78","18,00","1,50%",15:32
FCC,"9,49",pujada,"+4,09%","0,37","670.264,80","3.572,70","18,40","0,00%",15:34
FERGO AISA,"0,017",pujada,"+0,00%","0,000","0,00","13,16","0,00","0,00%",28/01
FERROCARRILES,"34,59",baixada,"-2,15%","-0,76","439.862,75","1.190,23","25,60","1,72%",15:27
FERROVIAL,"18,57",baixada,"-0,46%","-0,09","12.472.197,08","13.806,83","33,90","3,17%",15:35
FERSA ENERGIAS,"0,50",pujada,"+2,06%","0,01","33.407,81","71,40","91,57","0,00%",13:24
FLUIDRA,"8,71",pujada,"+0,11%","0,01","437.395,03","983,81","23,54","1,92%",15:32
FUNESPANA,"7,42",baixada,"-0,67%","-0,05","737,00","135,59","0,00","0,00%",31/10
GAM,"1,45",pujada,"+2,11%","0,03","48.901,97","48,27","0,00","0,00%",13:31
GAMESA,"12,44",baixada,"-0,08%","-0,01","24.548.819,48","8.521,10","13,54","1,42%",15:35
GAS NATURAL,"18,30",baixada,"-0,38%","-0,07","9.654.661,26","18.392,67","14,02","5,49%",15:34
GESTAMP AUTOM,"5,78",pujada,"+1,33%","0,08","2.087.198,11","3.329,35","14,00","2,14%",15:35
GLOBAL DOMINION,"4,51",baixada,"-0,22%","-0,01","153.092,00","763,24","25,82","0,00%",15:01
GR.EMPRES.SAN JOSE,"3,08",pujada,"+1,32%","0,04","121.191,03","200,28","0,00","0,00%",15:29
GRIFOLS,"26,85",baixada,"-0,11%","-0,03","14.191.001,99","11.556,64","24,90","1,41%",15:34
GRUPO CATALANA OCC,"35,77",baixada,"-1,00%","-0,36","576.016,06","4.298,40","12,73","2,18%",15:31
GRUPO EZENTIS SA,"0,57",pujada,"+0,35%","0,00","407.836,62","167,21","24,97","0,00%",15:34
GRUPO PRISA,"2,98",baixada,"-2,20%","-0,07","61.336,18","232,97","4,63","0,00%",14:44
GRUPO TAVEX S.A,"0,238",pujada,"+0,00%","0,000","3.352,77","18,56","0,00","0,00%",6/02
HISPANIA ACTIVOS,"14,65",baixada,"-1,08%","-0,16","707.964,41","1.602,61","19,90","3,57%",15:33
IAG (IBERIA),"7,25",baixada,"-0,01%","-0,00","12.047.226,41","15.562,29","7,14","3,76%",15:34
IBERDROLA,"6,91",baixada,"-0,45%","-0,03","22.110.279,07","43.919,36","15,47","4,90%",15:34
IBERPAPEL GESTION,"26,99",pujada,"+0,78%","0,21","8.902,31","295,45","14,86","2,36%",15:31
INDITEX,"31,58",baixada,"-1,62%","-0,52","36.960.214,23","98.688,79","28,42","2,37%",15:34
INDRA,"12,27",baixada,"-0,57%","-0,07","6.798.766,57","2.171,97","19,49","0,00%",15:34
INM. COLONIAL,"8,13",baixada,"-0,47%","-0,04","3.281.664,74","3.202,95","33,26","2,51%",15:33
INMO DEL SUR,"10,75",pujada,"+0,00%","0,00","16.145,00","182,79","0,00","0,00%",11:14
INYPSA,"0,175",pujada,"+0,00%","0,000","664.272,50","64,80","0,00","0,00%",15:34
LABORATORIOS FARMA,"16,11",baixada,"-0,56%","-0,09","4.074,23","805,00","44,50","1,03%",31/10
LAR ESPANA,"8,26",baixada,"-1,98%","-0,17","512.386,18","764,61","28,57","5,03%",15:32
LIBERBANK,"0,42",pujada,"+5,29%","0,02","1.328.317,64","390,00","9,87","0,00%",15:31
LINGOTES,"15,41",baixada,"-0,26%","-0,04","38.692,95","154,35","0,00","0,00%",12:51
LOGISTA,"20,19",pujada,"+0,37%","0,08","1.492.111,68","2.684,87","14,88","5,01%",15:33
MEDIASET,"9,259",baixada,"-0,78%","-0,073","4.689.684,51","3.121,37","15,53","6,11%",15:34
MELIA HOTELS INTL,"11,69",baixada,"-0,51%","-0,06","1.956.747,98","2.694,38","22,32","1,28%",15:32
MERLIN PROP.,"11,16",baixada,"-1,50%","-0,17","4.801.512,46","5.277,87","18,48","4,20%",15:34
MIQUEL Y COSTAS,"30,79",baixada,"-1,00%","-0,31","21.512,09","634,78","17,34","1,59%",15:30
NATRA,"0,43",baixada,"-2,27%","-0,01","36.139,68","21,37","2,11","0,00%",14:58
NATURHOUSE HEALTH,"4,19",pujada,"+0,24%","0,01","40.740,84","251,88","11,21","7,96%",15:27
NEINOR HOMES,"18,10",pujada,"+2,55%","0,45","2.016.773,70","1.429,20","0,00","0,00%",15:34
NH HOTELES,"5,465",pujada,"+0,64%","0,035","661.911,45","1.914,24","43,03","0,94%",15:35
NICOLAS CORREA,"2,74",pujada,"+0,00%","0,00","12.794,66","33,75","0,00","0,00%",12:38
NYESA VALORES CORP,"0,17",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",31/10
OHL,"4,89",pujada,"+1,41%","0,07","7.969.769,92","1.466,31","16,45","1,05%",15:35
ORYZON GENOMICS,"2,52",pujada,"+4,88%","0,12","944.579,77","85,71","0,00","0,00%",15:18
PARQUES REUNIDOS,"13,85",baixada,"-0,75%","-0,11","94.993,44","1.112,63","19,49","1,89%",15:29
PESCANOVA,"1,33",baixada,"-0,37%","-0,01","476.900,80","38,22","2,32","8,69%",15:26
PHARMA MAR R,"3,30",pujada,"+0,46%","0,02","1.607.748,97","732,52","0,00","0,00%",15:33
POPULAR,"0,32",baixada,"-6,21%","-0,02","80.937.179,78","1.305,22","0,00","0,00%",8/06
PRIM,"9,99",pujada,"+0,60%","0,06","63.625,34","175,73","14,24","2,66%",15:08
PROSEGUR,"6,59",pujada,"+0,61%","0,04","546.395,66","4.085,37","23,70","1,73%",15:32
QUABIT INMOBIL.,"1,65",pujada,"+0,00%","0,00","147.780,63","127,67","0,00","0,00%",15:29
REALIA BUSINESS,"1,12",pujada,"+1,36%","0,02","108.616,00","718,96","42,58","0,00%",14:41
REE,"18,40",baixada,"-3,24%","-0,62","21.969.631,84","10.009,98","14,81","5,00%",15:34
RENO DE MEDICI,"0,596",pujada,"+0,51%","0,003","31.924,84","225,01","12,19","0,00%",13:50
RENTA 4 SERVICIOS,"5,94",baixada,"-2,00%","-0,12","35.417,99","238,87","19,61","1,54%",31/10
RENTA CORPORACION,"2,815",pujada,"+0,00%","0,000","182.349,74","92,75","12,83","6,63%",15:13
REPSOL,"16,13",pujada,"+0,28%","0,05","29.581.842,07","24.797,27","11,10","5,15%",15:35
REYAL URBIS,"0,12",pujada,"+0,00%","0,00","0,00","0,00","0,00","0,00%",31/10
RIOJANAS,"5,27",pujada,"+0,57%","0,03","4.136,95","27,68","0,00","0,00%",31/10
Reig Jofre,"2,71",pujada,"+2,93%","0,08","33.591,83","170,84","23,74","1,26%",14:39
SABADELL,"1,73",pujada,"+0,87%","0,02","29.435.238,95","9.760,87","11,34","3,78%",15:34
SACYR,"2,25",pujada,"+2,00%","0,04","3.947.776,20","1.206,43","6,32","0,00%",15:34
SAETA YIELD,"9,68",pujada,"+0,93%","0,09","606.606,05","788,85","16,21","8,09%",15:35
SANTANDER,"5,82",pujada,"+0,00%","0,00","96.654.165,73","93.709,03","12,30","3,85%",15:34
SEDA BARCELONA,"0,73",pujada,"+0,00%","0,00","0,00","26,44","0,00","0,00%",13/11
SNIACE,"0,20",pujada,"+2,05%","0,00","1.059.409,34","69,84","0,00","0,00%",15:32
SOLARIA ENERGIA,"1,45",pujada,"+1,75%","0,03","596.821,45","160,02","22,80","0,00%",15:06
SOTOGRANDE,"3,02",baixada,"-0,98%","-0,03","604,00","136,09","0,00","0,00%",31/10
SPS,"0,98",pujada,"+0,52%","0,01","105.552,07","52,65","0,00","0,00%",14:50
TALGO,"4,34",pujada,"+3,11%","0,13","662.783,01","596,10","10,17","1,76%",15:30
TECNICAS REUNIDAS,"27,26",baixada,"-1,34%","-0,37","10.248.630,44","1.536,86","10,88","5,28%",15:34
TECNOCOM TEL ENERG,"4,75",pujada,"+0,00%","0,00","0,00","393,94","27,94","1,81%",19/05
TELEFONICA,"9,01",pujada,"+0,02%","0,00","46.583.482,00","45.667,70","12,07","4,60%",15:34
TELEPIZZA GROUP,"4,93",baixada,"-1,40%","-0,07","59.056,23","498,47","15,02","0,00%",15:00
TUBACEX,"3,07",pujada,"+0,66%","0,02","409.900,32","410,90","80,40","0,34%",15:32
TUBOS REUNIDOS,"0,91",pujada,"+1,68%","0,02","130.785,13","158,96","0,00","0,00%",15:25
URBAS,"0,02",pujada,"+0,00%","0,00","0,00","45,64","0,00","0,00%",31/10
VERTICE TRESCIENTO,"0,044",pujada,"+0,00%","0,000","0,00","0,00","16,26","0,00%",31/10
VIDRALA,"77,90",pujada,"+0,19%","0,15","616.052,95","1.931,48","22,29","1,11%",15:34
VISCOFAN,"51,77",baixada,"-0,40%","-0,21","2.209.977,46","2.418,73","18,66","2,91%",15:35
VOCENTO,"1,48",baixada,"-0,67%","-0,01","6.005,18","184,96","15,31","0,00%",14:59
ZARDOYA OTIS,"9,50",pujada,"+2,15%","0,20","1.506.575,85","4.507,05","27,73","3,50%",15:32
